bvh_overlap_pair_count,object_a,object_b,bbox_extent_x,bbox_extent_y,bbox_extent_z,error
554,SAADL,HSNR,0.15149211883544922,0.36649537086486816,0.4272558093070984,
554,DB6,VA10,0.02469561994075775,1.4572498798370361,0.3093281388282776,
554,RMFR,AWCR,0.13457581400871277,0.22045326232910156,0.20730292797088623,
554,SIBDR,AINL,0.1401088833808899,0.19382214546203613,0.22478443384170532,
554,RIBR,AVEL,0.0676797479391098,0.22441363334655762,0.2088712751865387,
554,RMFL,ADFL,0.06883014738559723,0.19437241554260254,0.20730295777320862,
554,AIAL,SMDDL,0.06823007762432098,0.17009854316711426,0.23850256204605103,
554,RMFL,OLLR,0.06861156970262527,0.11611223220825195,0.15897062420845032,
553,DD3,PVR,0.15428197383880615,1.642198085784912,1.0828229188919067,
553,SAADR,SMDDR,0.15149208903312683,0.365368127822876,0.4020082652568817,
553,SAADL,ASHL,0.06883015483617783,0.707148551940918,0.4272558093070984,
553,RICL,ADLL,0.08254563808441162,0.15022921562194824,0.1707160770893097,
552,PVNL,AVAR,0.1755896955728531,6.767136096954346,3.8231587409973145,
552,DA3,DB3,0.04780029505491257,1.1458871364593506,2.070162773132324,
552,VD7,VB5,0.1272646188735962,1.0042014122009277,0.6805957555770874,
552,AVAR,ASEL,0.14245878159999847,0.355698823928833,0.902502179145813,
552,SMDDL,ASER,0.17218197882175446,0.21451663970947266,0.6001068949699402,
552,DVA,AIML,0.11952520906925201,0.26750850677490234,0.2602168321609497,
552,SIBDL,AIYL,0.06823006272315979,0.2760434150695801,0.253658264875412,
552,AVAR,RIAL,0.1408010870218277,0.16832780838012695,0.16522681713104248,
552,DVA,RMHR,0.15025025606155396,0.12443065643310547,0.19651702046394348,
552,SIADR,RMDVR,0.1422858089208603,0.13661956787109375,0.171353280544281,
552,DVC,RMHR,0.14114250242710114,0.1130976676940918,0.19651702046394348,
551,DD3,VB3,0.1266040951013565,1.642198085784912,1.630753517150879,
551,DD3,VA6,0.12916412949562073,1.642198085784912,0.6764017343521118,
551,SAADL,AVBR,0.15004047751426697,0.5019750595092773,0.4272558093070984,
551,AVL,VB11,0.02506299316883087,1.548654317855835,0.15915875136852264,
551,AINL,ASEL,0.1401088684797287,0.19382214546203613,0.22478443384170532,
551,SAADL,AIZL,0.07081019133329391,0.2149665355682373,0.27806562185287476,
551,RICL,RMHR,0.14990884065628052,0.12443065643310547,0.19651702046394348,
551,RIBR,SAADR,0.06700867414474487,0.22441363334655762,0.2088712751865387,
550,AVFL,AVEL,0.12557394802570343,3.223055601119995,1.907111644744873,
550,SIBVR,SMBVR,0.06388852000236511,6.775218963623047,1.3854221105575562,
550,DA2,DB1,0.121597059071064,0.9763400554656982,0.861136794090271,
550,AVBR,AFDR,0.10021086782217026,0.34450340270996094,0.5494350790977478,
550,RMDDL,ASER,0.14091366529464722,0.10148191452026367,0.16855409741401672,
550,RIAL,AWAL,0.06882975250482559,0.16832780838012695,0.16522681713104248,
549,AVDR,HSNR,0.17313453555107117,3.5470216274261475,3.0788588523864746,
549,DB5,PVDR,0.12059034407138824,3.5080416202545166,2.354750871658325,
549,AVL,RMED,0.1422121226787567,1.1007417440414429,0.4904024600982666,
549,DB2,PDER,0.005362870171666145,6.087449073791504,1.5241881608963013,
549,AUAR,PVNL,0.11841951310634613,0.22799324989318848,0.529975950717926,
549,RIS,AVEL,0.12557394802570343,0.29245638847351074,0.2688722312450409,
549,ADAR,RIGR,0.06823007017374039,0.40111279487609863,0.3449954390525818,
549,OLQDL,CEPshDL,0.04960076883435249,0.7603805065155029,0.2096618413925171,
549,RMFR,SMBDL,0.14086991548538208,0.20473027229309082,0.20730292797088623,
549,SIBVL,AWBL,0.06884421408176422,0.2298293113708496,0.27152588963508606,
549,RIAL,AWCR,0.1345069706439972,0.16832780838012695,0.16522681713104248,
549,RICR,RMHL,0.14957576990127563,0.12443065643310547,0.19651705026626587,
549,RIGL,RIML,0.06823007017374039,0.1747303009033203,0.27322202920913696,
549,RMHR,RMEV,0.14120589196681976,0.11321806907653809,0.19506028294563293,
548,hyp7,AS7,0.27232834696769714,1.5356322526931763,1.056954026222229,
548,DA5,VD7,0.1473943442106247,1.0042014122009277,1.0343096256256104,
548,VB6,VB2,0.028865346685051918,1.2037231922149658,0.7148036360740662,
548,AINL,RIML,0.1401088833808899,0.1747303009033203,0.2226160168647766,
548,SMDDL,ADFL,0.06883014738559723,0.1727738380432129,0.3622695803642273,
547,HSNR,DB2,0.06809554994106293,3.2505550384521484,1.5874119997024536,
547,VD7,VA6,0.12916412949562073,1.0042014122009277,0.6422085762023926,
547,AVKL,SAADR,0.15149208903312683,0.5063612461090088,0.427255779504776,
547,RIFL,SMDDL,0.06823007762432098,0.4205474853515625,0.36448365449905396,
547,ASIL,ILsoL,0.05877046287059784,0.3947634696960449,0.34255874156951904,
547,LUAL,PHCL,0.06236772984266281,0.44206762313842773,0.2399486005306244,
547,SAADL,RMDVL,0.1408011019229889,0.1674196720123291,0.171353280544281,
546,AVHL,HSNL,0.13990449905395508,3.54559326171875,1.511225700378418,
546,VA5,AVM,0.02453257143497467,1.612060546875,0.7365021109580994,
546,VC6,RMEV,0.022195909172296524,1.2552324533462524,0.6258971095085144,
546,SIBVR,AWCR,0.1349577009677887,0.2234959602355957,0.5454676151275635,
546,DVA,RIFR,0.07040055096149445,0.35292553901672363,0.3070971369743347,
546,AVAR,RIAR,0.1408011019229889,0.16503691673278809,0.16518741846084595,
546,AVHL,BAGL,0.13990449905395508,0.10527348518371582,0.15489766001701355,
546,RIAL,ASHL,0.06883016228675842,0.16832780838012695,0.16522681713104248,
546,RMEV,OLLR,0.10009197890758514,0.05498695373535156,0.15707483887672424,
545,AVKR,SIBDL,0.17630073428153992,6.755603790283203,3.823507308959961,
545,SIADR,AVDL,0.1425599306821823,6.7562150955200195,1.1578072309494019,
545,ASER,AWCL,0.13435572385787964,0.8984174728393555,0.898190975189209,
545,DA4,VC2,0.02947196364402771,2.4483940601348877,1.500370979309082,
545,DVB,VB7,0.12063652276992798,2.369518995285034,0.30958688259124756,
545,SIBVL,AWCR,0.16601109504699707,0.2234961986541748,0.5454676151275635,
545,AVFL,ADLL,0.06823007762432098,0.29259395599365234,0.2796920835971832,
545,RMDR,RMDDL,0.1395096480846405,0.08750534057617188,0.1479986310005188,
545,RIMR,OLLL,0.0690440684556961,0.0693368911743164,0.15852242708206177,
544,SMDDR,RMEV,0.14086343348026276,6.681232452392578,1.0589251518249512,
544,VD7,PDER,0.26220518350601196,1.0042014122009277,1.0343096256256104,
544,VD7,PVDL,0.14739422500133514,1.0042014122009277,1.0343096256256104,
544,DD3,VB2,0.028865346685051918,1.642198085784912,1.1141064167022705,
544,SAADR,HSNR,0.14060382544994354,0.36649560928344727,0.427255779504776,
544,AVAL,RIS,0.1700984537601471,0.29245638847351074,0.2688722312450409,
544,SMDDR,RIMR,0.1408011019229889,0.17473053932189941,0.2732221186161041,
544,AVBL,ADLL,0.06885893642902374,0.29629945755004883,0.2796920835971832,
544,RIR,AWCR,0.16601109504699707,0.12679481506347656,0.173939049243927,
544,RMDVR,RIMR,0.14052197337150574,0.1110837459564209,0.17079389095306396,
544,RMDDR,RMFL,0.1403578519821167,0.10148167610168457,0.16855409741401672,
544,RIAL,RIFL,0.06823007762432098,0.12213301658630371,0.16506719589233398,
543,AVL,SMBDL,0.18314750492572784,6.720758438110352,1.1552144289016724,
543,hyp7,VD7,0.28871089220046997,1.0042014122009277,1.0343096256256104,
543,DD3,VB6,0.12740878760814667,1.134651780128479,0.7148036360740662,
543,AVG,PDB,0.06561549007892609,1.865006446838379,0.5202179551124573,
543,RICL,SMDDL,0.1408011019229889,0.22033166885375977,0.28187158703804016,
543,RIS,RIGL,0.06823007762432098,0.29245638847351074,0.26727113127708435,
543,DVC,RMDR,0.1395096480846405,0.07781386375427246,0.14815491437911987,
542,SIADL,SIBVL,0.29500699043273926,6.77175235748291,1.0654739141464233,
542,VD7,PDEL,0.14739428460597992,1.0042014122009277,1.0343096256256104,
542,DD3,VB1,0.06742745637893677,1.6294894218444824,1.1420336961746216,
542,AVKR,SAADR,0.14094385504722595,0.5066545009613037,0.427255779504776,
542,PVT,AWCR,0.16601109504699707,0.15896368026733398,0.5433634519577026,
542,DA7,VB10,0.021989809349179268,1.338747262954712,0.27210795879364014,
542,SIBVR,AIMR,0.06813041120767593,0.3157069683074951,0.32200610637664795,
542,AUAL,RMFR,0.07631522417068481,0.22632861137390137,0.20730292797088623,
542,AINL,RMDVR,0.1401088833808899,0.125899076461792,0.171353280544281,
542,RMDDL,AWBL,0.06884422153234482,0.10148191452026367,0.16855409741401672,
541,AVAL,SIBVL,0.1700984388589859,6.7804951667785645,1.459934949874878,
541,SIBVR,SIBDL,0.1412518322467804,6.736441135406494,1.459935188293457,
541,SDQL,AVFL,0.1349400281906128,5.003452301025391,1.312487006187439,
541,SDQL,RMEV,0.13500341773033142,5.003452301025391,0.9289066195487976,
541,SIBDR,RMFL,0.1411825716495514,0.22632861137390137,0.20730295777320862,
541,PVNR,AIZL,0.07081019878387451,0.2149665355682373,0.27806562185287476,
541,RMHR,RMHL,0.14114250242710114,0.12443065643310547,0.1965169906616211,
541,RIH,ADLL,0.06823007762432098,0.11847949028015137,0.1677541434764862,
541,SIBVR,OLLR,0.06868081539869308,0.11915469169616699,0.16055694222450256,
540,hyp7,DB3,0.27090972661972046,5.621344566345215,1.3945380449295044,
540,VD7,VC1,0.13821054995059967,0.9867602586746216,1.0343096256256104,
540,DVA,ADAL,0.11177699267864227,0.4810173511505127,0.5691216588020325,
540,AVG,PDA,0.06561549007892609,1.4999446868896484,0.28552231192588806,
540,HSNL,RMGL,0.10303733497858047,0.4889860153198242,0.5519818067550659,
540,ADAL,SIBDL,0.06823009252548218,0.4810173511505127,0.5691216588020325,
540,AQR,ADEL,0.07053263485431671,0.3585631847381592,0.3421497941017151,
540,SIBDR,RMFR,0.14118260145187378,0.22632861137390137,0.20730292797088623,
540,PVT,ASKL,0.06883014738559723,0.17920780181884766,0.41844549775123596,
540,AWAR,OLLshR,0.07593430578708649,0.5771079063415527,0.08768665790557861,
540,RIAL,ADFL,0.06883014738559723,0.16832780838012695,0.16522681713104248,
539,SIBVL,SMBDL,0.2965319752693176,6.720758438110352,1.0624072551727295,
539,AVFR,SIADL,0.1778031885623932,6.756213665008545,1.156125545501709,
539,AVFR,SMBDL,0.1778031885623932,6.720758438110352,1.1552144289016724,
539,PVT,AVEL,0.12557394802570343,3.0513765811920166,1.197988748550415,
539,DB5,VA10,0.02469561994075775,2.0724408626556396,0.3093281388282776,
539,PVT,RMGL,0.061032384634017944,0.4479670524597168,0.46271857619285583,
539,CEPDL,CEPshDL,0.05473676696419716,0.7565507888793945,0.16105666756629944,
539,IL1DR,URADR,0.07016928493976593,0.6736059188842773,0.10477697849273682,
539,IL1DL,URADL,0.07016929239034653,0.6701240539550781,0.10477697849273682,
539,RIBL,HSNR,0.06870384514331818,0.21047186851501465,0.2088712751865387,
539,RIBR,SMBDR,0.06422054022550583,0.20934510231018066,0.2088712751865387,
539,HSNL,BAGR,0.13963758945465088,0.0762948989868164,0.20974749326705933,
539,RMFL,BAGR,0.14001905918121338,0.09676575660705566,0.151519775390625,
539,RMDL,BAGL,0.13950961828231812,0.05721783638000488,0.14815491437911987,
538,AVBL,SMBDL,0.18038387596607208,6.720758438110352,1.1552144289016724,
538,DVC,SIBDR,0.14162470400333405,6.672067642211914,1.18682861328125,
538,DB5,VC1,0.13820382952690125,0.6441487669944763,2.354750871658325,
538,VA6,AVM,0.12916412949562073,1.195662021636963,0.6764017343521118,
538,hyp7,mu_bod_VR23,0.12984037399291992,1.3369331359863281,0.4016411304473877,
538,SAADL,ASER,0.1512117087841034,0.7092320919036865,0.4272558093070984,
538,DB4,VB2,0.028865346685051918,1.3120927810668945,1.1141064167022705,
538,VB8,VA7,0.12548783421516418,0.9726864099502563,0.3060808479785919,
538,AVBR,ASIR,0.10021193325519562,0.3592956066131592,0.7065736651420593,
538,SAADL,AWBL,0.06884422153234482,0.6999034881591797,0.389580637216568,
538,AVBR,AWBR,0.10022512078285217,0.3417949676513672,0.5207387804985046,
538,AVBL,BAGL,0.14142996072769165,0.21747183799743652,0.2097475230693817,
538,RIAR,SMDDL,0.1408011019229889,0.139054536819458,0.16518741846084595,
538,RIAR,RMDR,0.13950097560882568,0.09951114654541016,0.14815491437911987,
538,RIAL,AIZL,0.07081019878387451,0.11868000030517578,0.1650702953338623,
537,PVNR,SMDVR,0.1450311690568924,6.7784929275512695,5.863070964813232,
537,VB11,VB9,0.02506299316883087,1.548654317855835,0.15915872156620026,
537,SIBVL,AWAL,0.068829745054245,0.2362372875213623,0.31518882513046265,
537,AIYL,SIBVL,0.06823006272315979,0.2760434150695801,0.253658264875412,
537,AVBL,AIAL,0.06823007762432098,0.17009854316711426,0.23850256204605103,
537,AVKR,RMDDR,0.1411716639995575,0.10148167610168457,0.16855409741401672,
537,AVKR,RMDR,0.1395096480846405,0.09951114654541016,0.14815491437911987,
536,DVA,SIBDR,0.33258336782455444,6.745173454284668,2.0972368717193604,
536,PVNL,AVER,0.12557390332221985,3.100445508956909,2.914897918701172,
536,AVEL,RMEV,0.12557394802570343,3.051741123199463,1.2021489143371582,
536,AVFL,SAADR,0.14013007283210754,0.50396728515625,0.427255779504776,
536,CEPDR,CEPshDR,0.05473677068948746,0.7565512657165527,0.16105666756629944,
536,AINL,ASER,0.1401088833808899,0.19382214546203613,0.22478443384170532,
536,AINL,RMFR,0.1401088833808899,0.19382214546203613,0.20730292797088623,
536,AVAL,RMHR,0.15025025606155396,0.12443065643310547,0.19651702046394348,
536,RIVR,AQR,0.1453378051519394,0.12878775596618652,0.17438578605651855,
536,RMDL,BAGR,0.1395096331834793,0.05721759796142578,0.14815491437911987,
535,AWCR,BAGL,0.13450700044631958,0.7747299671173096,0.2097475230693817,
535,RIFL,HSNL,0.06823007762432098,0.4205474853515625,0.36448365449905396,
535,AUAR,PVQR,0.10802604258060455,0.17661285400390625,0.36260366439819336,
535,AVAL,RMDVR,0.14693273603916168,0.1674196720123291,0.171353280544281,
535,IL2R,OLLshR,0.07540470361709595,0.5801632404327393,0.07657867670059204,
535,AIML,RIML,0.06823007762432098,0.1747303009033203,0.25978344678878784,
535,SIBVR,RMDR,0.1395096480846405,0.09951114654541016,0.14815491437911987,
535,AVFR,RMDL,0.1390424370765686,0.09951114654541016,0.14815491437911987,
534,AVAL,SIBDR,0.15443062782287598,6.745173454284668,2.0972368717193604,
534,VD7,DB4,0.1473942995071411,1.0042014122009277,1.0343096256256104,
534,AVBR,ASHR,0.10021103918552399,0.34903979301452637,0.9132859110832214,
534,AVDR,RIS,0.17313453555107117,0.29245638847351074,0.2688722312450409,
534,AVBR,ASJR,0.10021078586578369,0.31965160369873047,0.3944781422615051,
534,SIBDL,RIFL,0.06823007762432098,0.4205474853515625,0.36448365449905396,
534,SMDDL,ASHL,0.06883014738559723,0.2124330997467041,0.6089532971382141,
534,RIS,AWCR,0.16601109504699707,0.17461872100830078,0.2688722312450409,
534,AVAL,RMFR,0.14118260145187378,0.22632861137390137,0.20730292797088623,
534,ASEL,OLLshL,0.09690017998218536,0.575427770614624,0.08760154247283936,
534,DVA,OLLR,0.10009197890758514,0.1398913860321045,0.3051731288433075,
534,AUAR,RMFL,0.08401238918304443,0.22632861137390137,0.20730295777320862,
534,RIBR,AVBR,0.07915599644184113,0.22441363334655762,0.2088712751865387,
534,PVNR,BAGR,0.1721026599407196,0.08687496185302734,0.20974749326705933,
534,PVQR,RIBR,0.07915599644184113,0.16924571990966797,0.2088712751865387,
534,RMHR,RMDL,0.1395096331834793,0.08914661407470703,0.14799845218658447,
534,RMED,OLLR,0.0696410983800888,0.07243657112121582,0.2315831482410431,
533,AVL,DA7,0.07755516469478607,3.9067482948303223,3.471162796020508,
533,SDQR,AVKL,0.13934326171875,1.5550940036773682,0.7518278360366821,
533,DB4,VB1,0.09671398252248764,1.2303125858306885,1.1816867589950562,
533,VA2,DB1,0.02519257366657257,1.3049259185791016,1.0329891443252563,
533,SDQR,RMFL,0.1397247165441513,0.19486546516418457,0.20730295777320862,
533,AIZL,AIML,0.0829572007060051,0.2125546932220459,0.2602168321609497,
533,RIVL,RMDVL,0.14478738605976105,0.10652351379394531,0.17104977369308472,
533,RIMR,ADLL,0.06849367916584015,0.12881803512573242,0.16855642199516296,
533,RMHR,BAGL,0.1499088555574417,0.04685330390930176,0.15108075737953186,
532,DB6,VD11,0.2528650164604187,0.7963435649871826,0.7910445928573608,
532,SAADL,AVDR,0.15145863592624664,0.5057566165924072,0.4272558093070984,
532,IL1R,AWCR,0.07497954368591309,0.7777769565582275,0.5114015340805054,
532,HSNL,AWCR,0.13450700044631958,0.1999826431274414,0.9363589286804199,
532,AWBR,OLLshR,0.07593430578708649,0.5801632404327393,0.08768665790557861,
532,RMHR,ASEL,0.14990884065628052,0.12443065643310547,0.19651702046394348,
532,RMDR,RMDVR,0.1395096480846405,0.09951114654541016,0.14815491437911987,
532,AVHL,RMDL,0.1395096331834793,0.09951114654541016,0.14815491437911987,
532,RIH,AFDL,0.06882994621992111,0.11847949028015137,0.19514456391334534,
531,DD5,PVR,0.15024010837078094,1.4270830154418945,1.0866787433624268,
531,SDQR,SIADR,0.1408434808254242,1.5550940036773682,0.7518278360366821,
531,DB7,PDEL,0.1439076066017151,1.2180190086364746,0.630154550075531,
531,SIBDL,ASER,0.17218197882175446,0.25832056999206543,0.9025020599365234,
531,RICL,RMED,0.15511664748191833,0.20202040672302246,0.28187158703804016,
531,AUAR,RMEV,0.12666015326976776,0.1771852970123291,0.3405459523200989,
531,RIBR,ASER,0.07915599644184113,0.22441363334655762,0.2088712751865387,
531,RMHL,BAGL,0.1408011019229889,0.04685330390930176,0.15108081698417664,
530,VA7,VA5,0.024381447583436966,1.3473832607269287,0.7365021109580994,
530,IL1VR,URAVR,0.05134078860282898,0.6986877918243408,0.17858585715293884,
530,IL1VL,URAVL,0.05134078860282898,0.6985957622528076,0.17851608991622925,
530,AIML,ADFL,0.09961096942424774,0.1476118564605713,0.2602168321609497,
530,RIAR,AINL,0.1401088833808899,0.1286928653717041,0.16518741846084595,
530,SIADL,RMDDL,0.14119407534599304,0.10148191452026367,0.16855409741401672,
529,AVFL,RMED,0.14221210777759552,1.1007417440414429,0.4904024600982666,
529,OLLL,OLLshL,0.09683078527450562,0.5762476921081543,0.08760154247283936,
529,AIYL,RMEV,0.06829345226287842,0.2621169090270996,0.2517772614955902,
529,RMFR,RMDVL,0.1411137729883194,0.15785956382751465,0.17124217748641968,
529,PVT,RIBR,0.07915599644184113,0.16945362091064453,0.20818504691123962,
529,RIAR,RMHL,0.1408011019229889,0.11074042320251465,0.16460615396499634,
529,SIBVL,BAGL,0.1408011019229889,0.0998086929321289,0.15310612320899963,
529,RIAR,RIBL,0.06815862655639648,0.15412354469299316,0.16518741846084595,
528,AVHL,SIBVL,0.17866531014442444,6.788680076599121,1.459934949874878,
528,AVKL,AVHL,0.13990451395511627,6.698386192321777,1.511225700378418,
528,AVAL,SMDDR,0.15360596776008606,6.720758438110352,1.155214548110962,
528,PVQR,AVBL,0.10802604258060455,6.715754508972168,1.2248055934906006,
528,VD7,PVR,0.14739425480365753,1.0042014122009277,1.0343096256256104,
528,VD7,VA8,0.1285266876220703,1.0042014122009277,0.6832895278930664,
528,DD6,DVB,0.17090584337711334,1.5322518348693848,0.32301586866378784,
528,DA7,VB7,0.015153873711824417,3.238978385925293,0.6179589629173279,
528,SMDDR,ASEL,0.1721809208393097,0.21451640129089355,0.6001068949699402,
528,OLQDL,IL2DL,0.04960076883435249,0.7546026706695557,0.2096618413925171,
528,URAVR,CEPVR,0.054714858531951904,0.704925537109375,0.1919330656528473,
528,BAGL,OLLshL,0.09682082384824753,0.5762476921081543,0.07532095909118652,
528,SIBVR,RMDVR,0.14123627543449402,0.16090178489685059,0.171353280544281,
528,RMHR,ASER,0.14086207747459412,0.12443065643310547,0.19651702046394348,
528,RIBR,PVR,0.07915599644184113,0.16945266723632812,0.20818528532981873,
528,RMFR,OLLL,0.06909315288066864,0.11611223220825195,0.15897059440612793,
527,SIADR,AWCR,0.13600723445415497,0.19921374320983887,0.6378005743026733,
527,ASJL,OLLsoL,0.07540673762559891,0.6286849975585938,0.33142441511154175,
527,RIS,AVHL,0.17866531014442444,0.29245638847351074,0.2688722312450409,
527,ADAR,AWBR,0.09961095452308655,0.22071623802185059,0.37251710891723633,
527,OLQDR,IL2DR,0.049600791186094284,0.7547736167907715,0.20966187119483948,
527,URAVL,CEPVL,0.0547148659825325,0.7054996490478516,0.19190609455108643,
527,AINL,HSNL,0.1401088833808899,0.19382214546203613,0.22478443384170532,
527,SIBDL,ADLL,0.06823007762432098,0.1977989673614502,0.2796920835971832,
527,RIAR,RMDVL,0.1407296359539032,0.16224360466003418,0.16515624523162842,
527,PVT,RMHR,0.14114250242710114,0.1128535270690918,0.19643822312355042,
527,SMDVL,RMDDL,0.14119407534599304,0.10148191452026367,0.16855409741401672,
527,RMDDR,RMHL,0.1403578519821167,0.10148167610168457,0.16855403780937195,
527,SAADL,RMDR,0.1395096480846405,0.09951114654541016,0.14815491437911987,
526,AVKR,SMDVR,0.145844966173172,6.792242527008057,3.823507308959961,
526,SMDVR,SMBVL,0.24914047122001648,6.775138854980469,1.3854219913482666,
526,PVCR,RMEV,0.11166921257972717,6.7159013748168945,1.1823738813400269,
526,DA4,VC3,0.057048145681619644,2.2859394550323486,1.7605597972869873,
526,VD7,VC3,0.14739428460597992,1.0042014122009277,1.0343096256256104,
526,VB8,PVDR,0.11857117712497711,3.255618095397949,0.3060808479785919,
526,VB5,AVM,0.1272646188735962,1.1368576288223267,0.7147881388664246,
526,mu_bod_DL20,DB4,0.11964492499828339,1.1317992210388184,0.2973775565624237,
526,AUAR,PVNR,0.12074771523475647,0.22841978073120117,0.529975950717926,
526,AINL,AWCR,0.13450700044631958,0.1884932518005371,0.22478443384170532,
526,AVBL,AIML,0.06885894387960434,0.26750850677490234,0.2602168321609497,
526,AIML,SIBVL,0.06823007762432098,0.26750850677490234,0.2602168321609497,
526,RIVR,SIBVL,0.14533774554729462,0.130659818649292,0.17630738019943237,
526,RMHR,PVR,0.14114250242710114,0.11285257339477539,0.19643846154212952,
526,HSNL,OLLR,0.06823009997606277,0.0956413745880127,0.3051731288433075,
526,RMDL,AWCR,0.13450700044631958,0.09951114654541016,0.14815491437911987,
526,RIML,BAGL,0.1408011019229889,0.04999041557312012,0.15107157826423645,
525,AVL,SIBDL,0.18314751982688904,6.72307014465332,4.4999775886535645,
525,DD5,RMEV,0.16817232966423035,1.4270830154418945,1.0853004455566406,
525,ADAR,ASJR,0.09961099177598953,0.19857287406921387,0.3944781422615051,
525,OLQVL,OLQshVL,0.05949707701802254,0.6040410995483398,0.169965922832489,
525,HSNL,RMHR,0.1499088555574417,0.12443065643310547,0.19651702046394348,
525,SMDVL,BAGL,0.14551641047000885,0.11155438423156738,0.2097475230693817,
525,RIAR,RMHR,0.1408011019229889,0.11074042320251465,0.16460609436035156,
525,RIS,BAGL,0.14080113172531128,0.05093121528625488,0.15310612320899963,
524,AVDR,SMBVL,0.06305360794067383,6.764208793640137,1.3854219913482666,
524,GLRR,ASIR,0.07540671527385712,0.8068640232086182,0.25718966126441956,
524,RICR,AVAL,0.15511667728424072,0.22033143043518066,0.28187158703804016,
524,OLQDR,CEPshDR,0.049600791186094284,0.7603812217712402,0.20966187119483948,
524,HSNL,ADLL,0.09961096942424774,0.1551227569580078,0.2796920835971832,
524,OLLsoR,OLLshR,0.0828891173005104,0.577117919921875,0.08768665790557861,
524,RIMR,RMDVL,0.1408011019229889,0.1110842227935791,0.17079401016235352,
524,RIAL,RMHR,0.1408010870218277,0.11311602592468262,0.16464287042617798,
524,RMFL,RMDDL,0.1411825716495514,0.10148191452026367,0.16855409741401672,
524,AVKL,RMDR,0.1395096480846405,0.09951114654541016,0.14815491437911987,
523,hyp7,DA1,0.22058367729187012,1.01249098777771,0.7011486291885376,
523,AWCR,ASEL,0.1345069706439972,0.8984174728393555,0.8981910347938538,
523,VA5,PVDL,0.02453257143497467,2.3556835651397705,0.7365021109580994,
523,VA4,DB2,0.012948543764650822,1.986635446548462,1.1032814979553223,
523,SIBVR,AWCL,0.16601121425628662,0.2234959602355957,0.5454675555229187,
523,AVL,ASIL,0.06883105635643005,0.23395848274230957,0.706573486328125,
523,GLRVR,CEPVR,0.05136208236217499,0.7759358882904053,0.26989227533340454,
523,RICR,AVDR,0.15511667728424072,0.22033143043518066,0.28187158703804016,
523,AVL,RIFR,0.07040055096149445,0.35292553901672363,0.3070971369743347,
523,SIBDL,ASGL,0.06883490085601807,0.21152758598327637,0.34332209825515747,
523,SDQL,RMFR,0.1352527141571045,0.15840816497802734,0.20730292797088623,
523,AVL,RIBR,0.07915599644184113,0.22061514854431152,0.2088712751865387,
523,RIAR,OLLR,0.06830155849456787,0.12049603462219238,0.15911290049552917,
522,SDQL,SMDDL,0.1349400281906128,5.003452301025391,1.025195837020874,
522,AS8,DB5,0.14948682487010956,1.8662502765655518,1.0871992111206055,
522,DB2,AVM,0.04834391176700592,1.9639685153961182,1.2317039966583252,
522,VC1,VA3,0.025030672550201416,1.5226595401763916,1.535214900970459,
522,VB6,VB1,0.04055425524711609,1.1219429969787598,0.7148036360740662,
522,ASKL,OLLsoL,0.07540280371904373,0.6289875507354736,0.5270359516143799,
522,AVJR,ASEL,0.1408011019229889,0.24425005912780762,0.5052818059921265,
522,ADAL,RMEV,0.0682934820652008,0.4259624481201172,0.4646480977535248,
522,AUAR,BAGR,0.11609599739313126,0.39668846130371094,0.20974749326705933,
522,AINL,RIMR,0.13984528183937073,0.17473053932189941,0.2226160764694214,
522,RMDVL,AWCR,0.1345069855451584,0.1674196720123291,0.171353280544281,
522,RIBR,AVAL,0.07915599644184113,0.22441363334655762,0.2088712751865387,
522,DVA,RIBR,0.07915599644184113,0.22441363334655762,0.2088712751865387,
522,RIVL,AQR,0.1419212520122528,0.12878751754760742,0.17438572645187378,
522,AVAL,RMDDL,0.14119407534599304,0.10148191452026367,0.16855409741401672,
521,AVL,DD5,0.15024012327194214,1.4270830154418945,1.3186676502227783,
521,SMDDL,AQR,0.20547422766685486,0.3585631847381592,0.38285037875175476,
521,ADAR,ASKR,0.09960702806711197,0.23462700843811035,0.5215409398078918,
521,RICR,AVDL,0.15511667728424072,0.22033143043518066,0.28187158703804016,
521,SIADL,RIMR,0.1408011019229889,0.17473053932189941,0.2732221186161041,
521,DD6,VB11,0.02506299316883087,1.398742914199829,0.15915875136852264,
521,PVNR,RIBR,0.07915599644184113,0.2210526466369629,0.2088712751865387,
521,RMFR,RMHR,0.14118260145187378,0.12443065643310547,0.19651702046394348,
521,RMHR,RIML,0.1408011019229889,0.12443065643310547,0.19650784134864807,
521,SIADL,BAGR,0.1721026599407196,0.07552576065063477,0.20974749326705933,
521,RIBR,RIMR,0.06741612404584885,0.17473053932189941,0.20825472474098206,
521,RMHL,ASIL,0.06883104890584946,0.12443065643310547,0.19651705026626587,
520,AVAL,ASER,0.16981801390647888,0.3568704128265381,0.9025020599365234,
520,SAADL,AVAR,0.15149211883544922,0.5065503120422363,0.4272558093070984,
520,SAADR,SMBDL,0.14013005793094635,0.3653683662414551,0.4020082652568817,
520,ASGR,OLLsoR,0.07540670782327652,0.6289873123168945,0.3118314743041992,
520,RICL,SMDDR,0.15511560440063477,0.22033166885375977,0.28187158703804016,
520,AVAR,RMFL,0.1411825716495514,0.22632861137390137,0.20730295777320862,
520,AUAL,PVR,0.07600254565477371,0.18046236038208008,0.34466177225112915,
520,AVHL,RMHL,0.14935365319252014,0.12443065643310547,0.19651705026626587,
