object,verts,edges,polygons,boundary_edges,nonmanifold_edges,wire_edges,loose_verts,degenerate_faces,min_face_area,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,problem_score
DVB,92,180,90,0,0,0,0,0,6.895221304148436e-06,-0.15734244883060455,0.9454147815704346,-0.2648558020591736,0.12474186718463898,3.955200433731079,0.05816007778048515,0.28208431601524353,3.0097856521606445,0.32301586866378784,0
VA12,36,68,34,0,0,0,0,0,1.0938286322925705e-05,-0.013944641686975956,2.60408878326416,-0.5974718928337097,0.011473978869616985,3.6543803215026855,0.18624980747699738,0.02541862055659294,1.0502915382385254,0.7837216854095459,0
PDA,112,220,110,0,0,0,0,0,7.52805317461025e-06,-0.0711415633559227,2.5597848892211914,-0.06363578140735626,0.012009518221020699,4.05972957611084,0.2218865305185318,0.08315107971429825,1.4999446868896484,0.28552231192588806,0
PDB,140,276,138,0,0,0,0,0,4.07657853429555e-06,-0.0711415633559227,2.5597848892211914,-0.0949871689081192,0.01043427363038063,4.42479133605957,0.42523080110549927,0.08157584071159363,1.865006446838379,0.5202179551124573,0
VB11,68,132,66,0,0,0,0,0,7.583888418594142e-06,-0.03096381202340126,2.2730371952056885,-0.26427599787712097,-0.005900818854570389,3.8216915130615234,-0.10511724650859833,0.02506299316883087,1.548654317855835,0.15915875136852264,0
VA10,64,124,62,0,0,0,0,0,7.64477408665698e-06,-0.03078012727200985,1.0443122386932373,-0.2670176029205322,-0.0060845063999295235,3.116753101348877,0.04231053590774536,0.02469561994075775,2.0724408626556396,0.3093281388282776,0
VB10,80,156,78,0,0,0,0,0,7.64375272410689e-06,-0.03061600774526596,1.7586033344268799,-0.2642759382724762,-0.006248729303479195,3.817626953125,0.007832005620002747,0.024367278441786766,2.05902361869812,0.27210795879364014,0
VA9,100,196,98,0,0,0,0,0,7.643547178304289e-06,-0.13383089005947113,0.25881052017211914,-0.38371241092681885,-0.005290336906909943,2.5211222171783447,0.044731125235557556,0.1285405457019806,2.2623116970062256,0.4284435510635376,0
VC6,56,108,54,0,0,0,0,0,7.166025625338079e-06,-0.029530219733715057,0.8159555196762085,-0.3679889738559723,-0.007334310561418533,2.071187973022461,0.2579081356525421,0.022195909172296524,1.2552324533462524,0.6258971095085144,0
VB9,76,148,74,0,0,0,0,0,7.64407104725251e-06,-0.03099280409514904,1.2004514932632446,-0.2642759680747986,-0.005871829576790333,3.835085391998291,0.04471605643630028,0.025120973587036133,2.634634017944336,0.30899202823638916,0
VA8,108,212,106,0,0,0,0,0,7.643041499250103e-06,-0.13383089005947113,-0.4599400758743286,-0.6600534915924072,-0.0053041959181427956,2.0571999549865723,0.04742499440908432,0.1285266876220703,2.5171399116516113,0.7074784636497498,0
VB8,104,204,102,0,0,0,0,0,6.663743079116102e-06,-0.13180500268936157,0.566757321357727,-0.2642759680747986,-0.006063404493033886,3.822375535964966,0.04180487245321274,0.1257416009902954,3.255618095397949,0.3060808479785919,0
VA7,112,220,110,0,0,0,0,0,7.643200660822913e-06,-0.13383089005947113,-1.1392312049865723,-0.7886022329330444,-0.00631717499345541,1.5394437313079834,0.13107869029045105,0.12751372158527374,2.6786749362945557,0.9196809530258179,0
VB7,104,204,102,0,0,0,0,0,7.643334356544074e-06,-0.13372118771076202,-0.14162778854370117,-0.5732278823852539,-0.013084664940834045,3.3149337768554688,0.04473109543323517,0.12063652276992798,3.45656156539917,0.6179589629173279,0
VA6,108,212,106,0,0,0,0,0,7.643100616405718e-06,-0.13383090496063232,-1.731132984161377,-0.6700577735900879,-0.004666781052947044,0.9526069164276123,0.0063439905643463135,0.12916412949562073,2.6837399005889893,0.6764017343521118,0
VC3,247,487,243,3,3,0,0,0,2.930299058956365e-11,-0.13383090496063232,-2.385134220123291,-1.261573076248169,0.030036335811018944,1.2530410289764404,1.3560576438903809,0.16386723518371582,3.6381752490997314,2.61763072013855,6
VB6,116,228,114,0,0,0,0,0,7.642944183317013e-06,-0.13383089005947113,-0.9415600895881653,-0.6700725555419922,-0.006422096863389015,2.527062177658081,0.044731080532073975,0.12740878760814667,3.4686222076416016,0.7148036360740662,0
VA5,72,140,70,0,0,0,0,0,7.642975106136873e-06,-0.0306986216455698,-2.147531509399414,-0.7205190062522888,-0.006166049279272556,0.20815210044384003,0.015983112156391144,0.02453257143497467,2.3556835651397705,0.7365021109580994,0
VC2,112,220,110,0,0,0,0,0,6.834197392890928e-06,-0.13383091986179352,-2.54758882522583,-0.9733566641807556,0.002460152842104435,0.6921839714050293,0.5298352241516113,0.13629107177257538,3.2397727966308594,1.5031919479370117,0
VB5,120,236,118,0,0,0,0,0,7.643257958989125e-06,-0.13383089005947113,-1.6723285913467407,-0.670056939125061,-0.00656626932322979,1.9354157447814941,0.044731199741363525,0.1272646188735962,3.6077442169189453,0.7147881388664246,0
VA4,76,148,74,0,0,0,0,0,7.643401659152005e-06,-0.03150800243020058,-2.8336193561553955,-0.8165068626403809,-0.0053566256538033485,-0.5128040909767151,0.2867746353149414,0.026151377707719803,2.320815324783325,1.1032814979553223,0
VC1,120,236,118,0,0,0,0,0,6.834129180788295e-06,-0.13383089005947113,-2.72696590423584,-1.4232767820358276,0.004379658959805965,0.6918238997459412,1.5779597759246826,0.13821054995059967,3.418789863586426,3.0012364387512207,0
VB4,120,236,118,0,0,0,0,0,7.643000571988523e-06,-0.14068444073200226,-2.06199049949646,-1.6321661472320557,-0.013598880730569363,1.2196048498153687,1.6144205331802368,0.12708556652069092,3.281595230102539,3.246586799621582,0
VA3,72,140,70,0,0,0,0,0,7.64307606004877e-06,-0.027256594970822334,-3.158811092376709,-0.8467627763748169,-0.002225923351943493,-1.2043063640594482,0.6884520649909973,0.025030672550201416,1.9545047283172607,1.535214900970459,0
DB3,208,412,206,0,0,0,0,0,7.643192475370597e-06,-0.2522958517074585,-2.03733229637146,-2.7369179725646973,0.01861387863755226,3.584012508392334,2.675640344619751,0.27090972661972046,5.621344566345215,5.412558555603027,0
VB3,112,220,110,0,0,0,0,0,6.834231498942245e-06,-0.13383089005947113,-2.3354392051696777,-1.4772931337356567,-0.007226797752082348,0.6918168067932129,1.4488228559494019,0.1266040951013565,3.0272560119628906,2.9261159896850586,0
VA2,60,116,58,0,0,0,0,0,7.64307060308056e-06,-0.031028658151626587,-3.1635727882385254,-0.42611756920814514,-0.0058360835537314415,-1.8586468696594238,0.6068716049194336,0.02519257366657257,1.3049259185791016,1.0329891443252563,0
HSNL,188,372,186,0,0,0,0,0,4.2069123082910664e-06,-0.09148448705673218,-2.7959065437316895,-1.3734021186828613,0.18658320605754852,0.749686598777771,1.7021803855895996,0.2780677080154419,3.54559326171875,3.075582504272461,0
VC4,120,236,118,0,0,0,0,0,1.2362394272713573e-06,-0.03608373552560806,0.3846072554588318,-0.26467207074165344,0.01321092527359724,0.5462020039558411,-0.12708234786987305,0.04929466173052788,0.16159474849700928,0.1375897228717804,0
M4,212,420,210,0,0,0,0,0,3.265233090132824e-06,-0.09002603590488434,-2.9374799728393555,0.3457029461860657,0.04982682690024376,-2.5313122272491455,0.5894659757614136,0.1398528665304184,0.40616774559020996,0.2437630295753479,0
M2L,68,132,66,0,0,0,0,0,1.0848953024833463e-05,-0.009967569261789322,-3.009200096130371,0.36010241508483887,0.06218981742858887,-2.4843101501464844,0.6037031412124634,0.07215738296508789,0.5248899459838867,0.2436007261276245,0
M3L,120,236,118,0,0,0,0,0,2.7081753160018707e-06,-0.014710210263729095,-2.977783203125,0.4576685428619385,0.05083444342017174,-2.8134026527404785,0.5783491730690002,0.06554464995861053,0.16438055038452148,0.12068063020706177,0
SMBVR,232,460,230,0,0,0,0,0,8.585663454141468e-05,-0.24850818514823914,-2.8031325340270996,-0.9243615865707397,-0.028046680614352226,3.972086191177368,0.4610605239868164,0.22046150267124176,6.775218963623047,1.3854221105575562,0
RMFR,112,220,110,0,0,0,0,0,0.00010551116429269314,-0.09155330061912537,-2.8163771629333496,0.32668399810791016,0.049629297107458115,-2.5900485515594482,0.5339869260787964,0.14118260145187378,0.22632861137390137,0.20730292797088623,0
RMGR,80,156,78,0,0,0,0,0,0.1378404051065445,-0.13403980433940887,-2.8276114463806152,0.0707504078745842,-0.031002461910247803,-2.306920289993286,0.6227322220802307,0.10303734242916107,0.5206911563873291,0.5519818067550659,0
URADR,92,180,90,0,0,0,0,0,0.10201450437307358,-0.25118130445480347,-3.410111665725708,0.5065003633499146,0.17302045226097107,-2.7365057468414307,0.6112773418426514,0.42420175671577454,0.6736059188842773,0.10477697849273682,0
RMER,72,144,73,0,4,0,0,0,0.1223515123128891,-0.09864318370819092,-2.7548904418945312,0.37563732266426086,0.04892904311418533,-2.7297170162200928,0.5335338115692139,0.14757221937179565,0.025173425674438477,0.157896488904953,4
RMHR,112,220,110,0,0,0,0,0,0.00010272082727169618,-0.09182588011026382,-2.7664647102355957,0.3370308578014374,0.058424368500709534,-2.6420340538024902,0.5335478782653809,0.15025025606155396,0.12443065643310547,0.19651702046394348,0
SMBDR,188,372,186,0,0,0,0,0,0.00019916951714549214,-0.08802530914545059,-2.794779062271118,-0.5268340110778809,0.23774069547653198,3.92598032951355,0.6283804178237915,0.325765997171402,6.720759391784668,1.1552144289016724,0
SMDDR,192,380,190,0,0,0,0,0,0.00013430201215669513,-0.09148342162370682,-2.79477858543396,-0.5268340706825256,0.23790867626667023,3.9259800910949707,0.6283804178237915,0.32939210534095764,6.720758438110352,1.155214548110962,0
RMDDR,64,124,62,0,0,0,0,0,0.00014294248830992728,-0.09104123711585999,-2.7648229598999023,0.3649939000606537,0.05015282332897186,-2.6633412837982178,0.5335479974746704,0.14119406044483185,0.10148167610168457,0.16855409741401672,0
RMDR,72,140,70,0,0,0,0,0,0.1723141223192215,-0.09025581181049347,-2.7768290042877197,0.3855493664741516,0.04925382882356644,-2.6773178577423096,0.5337042808532715,0.1395096480846405,0.09951114654541016,0.14815491437911987,0
RMDVR,72,140,70,0,0,0,0,0,0.1250404268503189,-0.09763165563344955,-2.8259377479553223,0.36274486780166626,0.04930108040571213,-2.658518075942993,0.5340981483459473,0.14693273603916168,0.1674196720123291,0.171353280544281,0
SMDVR,208,412,206,0,0,0,0,0,0.07055908441543579,-0.09571453928947449,-2.8311660289764404,-2.8469021320343018,0.23537001013755798,3.972006320953369,3.3084795475006104,0.33108454942703247,6.8031721115112305,6.155381679534912,0
RIMR,148,292,146,0,0,0,0,0,0.022241149097681046,-0.09122089296579361,-2.769601821899414,0.2603166401386261,0.04958021640777588,-2.5948712825775146,0.5335387587547302,0.1408011019229889,0.17473053932189941,0.2732221186161041,0
RMED,124,248,124,0,0,0,0,0,0.05840776860713959,-0.09289548546075821,-2.7727017402648926,0.11619698256254196,0.11999115347862244,-1.6719599962234497,0.6065994501113892,0.21288663148880005,1.1007417440414429,0.4904024600982666,0
RMEL,72,144,73,0,4,0,0,0,0.12235143780708313,-0.09148447960615158,-2.7548906803131104,0.37563735246658325,0.056087739765644073,-2.729717254638672,0.5335338115692139,0.14757221937179565,0.025173425674438477,0.15789645910263062,4
RMEV,264,524,262,0,0,0,0,0,0.06920245289802551,-0.15176309645175934,-2.7552521228790283,-0.6700577139854431,0.04938001185655594,3.9612274169921875,0.5320911407470703,0.20114311575889587,6.716479301452637,1.2021489143371582,0
SMDVL,208,412,206,0,0,0,0,0,0.07054734975099564,-0.2493109405040741,-2.8311657905578613,-2.8469018936157227,0.05403192341327667,3.9720053672790527,3.308478832244873,0.30334287881851196,6.803171157836914,6.155380725860596,0
RMDVL,72,140,70,0,0,0,0,0,0.12504033744335175,-0.09148447960615158,-2.825937271118164,0.3627447485923767,0.055448248982429504,-2.658517599105835,0.5340980291366577,0.1469327211380005,0.1674196720123291,0.171353280544281,0
RMDL,72,140,70,0,0,0,0,0,0.17231395840644836,-0.09148450195789337,-2.776829242706299,0.3855494260787964,0.04802513122558594,-2.6773180961608887,0.5337043404579163,0.1395096331834793,0.09951114654541016,0.14815491437911987,0
RIML,148,292,146,0,0,0,0,0,0.022241029888391495,-0.09148448705673218,-2.769601821899414,0.2603166699409485,0.049316614866256714,-2.5948715209960938,0.5335386991500854,0.1408011019229889,0.1747303009033203,0.27322202920913696,0
VD2,100,196,98,0,0,0,0,0,9.187722753267735e-05,-0.016831647604703903,-2.495267391204834,0.0032405112870037556,0.20081397891044617,-2.02583384513855,0.5100040435791016,0.21764563024044037,0.4694335460662842,0.5067635178565979,0
DA1,108,212,106,0,0,0,0,0,0.00020809241686947644,-0.01976969465613365,-3.0202956199645996,-0.014300516806542873,0.20081397891044617,-2.0078046321868896,0.8302106261253357,0.22058367729187012,1.01249098777771,0.8445111513137817,0
VD1,132,260,130,0,0,0,0,0,9.504185436526313e-05,-0.20551517605781555,-2.6788876056671143,0.01952546462416649,0.007732019759714603,-2.1946797370910645,0.5833251476287842,0.21324719488620758,0.4842078685760498,0.5637996792793274,0
AS1,88,172,86,0,0,0,0,0,0.0002907084417529404,-0.2488553524017334,-2.9540464878082275,0.028200849890708923,0.01528109610080719,-2.130842924118042,0.6364784240722656,0.2641364336013794,0.8232035636901855,0.6082775592803955,0
DB1,256,508,254,0,0,0,0,0,0.00020249441149644554,-0.10638146102428436,-3.2464771270751953,-2.9412620067596436,0.01842283084988594,3.5694169998168945,3.5320558547973633,0.12480428814888,6.81589412689209,6.473318099975586,0
DD1,120,236,118,0,0,0,0,0,0.00020250961824785918,-0.0767526626586914,-2.5702295303344727,-0.19666314125061035,0.21679355204105377,-1.7154797315597534,0.5432616472244263,0.293546199798584,0.8547497987747192,0.7399247884750366,0
VA1,80,156,78,0,0,0,0,0,0.00019058494945056736,-0.10860427469015121,-3.1650123596191406,-0.029782798141241074,0.08137688040733337,-2.3202271461486816,0.5665943026542664,0.18998116254806519,0.844785213470459,0.5963770747184753,0
DB2,220,436,218,0,0,0,0,0,0.00020251338719390333,-0.01830516941845417,-2.4994394779205322,-0.8393979072570801,0.18969909846782684,3.5880095958709717,0.7480140924453735,0.20800426602363586,6.087449073791504,1.5874119997024536,0
VB1,136,268,134,0,0,0,0,0,0.00014296561130322516,-0.046976350247859955,-2.809934616088867,-0.7292683720588684,0.049737632274627686,0.18038292229175568,0.45241841673851013,0.09671398252248764,2.9903175830841064,1.1816867589950562,0
VB2,124,244,122,0,0,0,0,0,0.00010147957800654694,-0.03933100774884224,-3.0705301761627197,-0.7277445793151855,-0.010465661063790321,0.2621631324291229,0.38636183738708496,0.028865346685051918,3.332693338394165,1.1141064167022705,0
RMFL,112,220,110,0,0,0,0,0,0.00010551098239375278,-0.09186595678329468,-2.8163774013519287,0.32668396830558777,0.04931661859154701,-2.5900487899780273,0.5339869260787964,0.1411825716495514,0.22632861137390137,0.20730295777320862,0
SMBDL,188,372,186,0,0,0,0,0,0.00019916979363188148,-0.2472153604030609,-2.794778823852539,-0.5268340110778809,0.04931661859154701,3.9259798526763916,0.6283804178237915,0.2965319752693176,6.720758438110352,1.1552144289016724,0
SMDDL,192,380,190,0,0,0,0,0,0.00013430060062091798,-0.2472154051065445,-2.794778823852539,-0.5268340110778809,0.04931661859154701,3.9259796142578125,0.6283803582191467,0.2965320348739624,6.720758438110352,1.1552143096923828,0
RMHL,112,220,110,0,0,0,0,0,0.00010272085637552664,-0.10093363374471664,-2.7664647102355957,0.33703088760375977,0.04931662231683731,-2.6420340538024902,0.5335479378700256,0.15025025606155396,0.12443065643310547,0.19651705026626587,0
RMDDL,64,124,62,0,0,0,0,0,0.00014294289576355368,-0.09187745302915573,-2.7648231983184814,0.3649939000606537,0.04931662231683731,-2.6633412837982178,0.5335479974746704,0.14119407534599304,0.10148191452026367,0.16855409741401672,0
RMGL,80,156,78,0,0,0,0,0,0.1378398984670639,-0.011715762317180634,-2.8276114463806152,0.07075050473213196,0.09132157266139984,-2.3069205284118652,0.6227323412895203,0.10303733497858047,0.52069091796875,0.5519818067550659,0
URAVL,84,164,82,0,0,0,0,0,0.10825048387050629,-0.21880461275577545,-3.4239795207977295,0.3719524145126343,0.2465105950832367,-2.718479871749878,0.5638585090637207,0.46531522274017334,0.7054996490478516,0.19190609455108643,0
URADL,92,180,90,0,0,0,0,0,0.10346544533967972,-0.20817714929580688,-3.4100944995880127,0.5065003633499146,0.23291979730129242,-2.7399704456329346,0.6112773418426514,0.4410969614982605,0.6701240539550781,0.10477697849273682,0
SMBVL,232,460,230,0,0,0,0,0,8.584537135902792e-05,-0.013770464807748795,-2.8031327724456787,-0.9243614673614502,0.2374296933412552,3.972086191177368,0.4610605835914612,0.2512001693248749,6.775218963623047,1.3854219913482666,0
PVM,148,292,146,0,0,0,0,0,4.116487616556697e-06,-0.13383089005947113,-1.5666370391845703,-1.297049880027771,0.2574801743030548,1.9180266857147217,1.0279890298843384,0.39131104946136475,3.484663724899292,2.3250389099121094,0
PVDR,6995,13987,6938,224,224,0,0,504,0.0,-0.28984612226486206,-2.641572952270508,-1.7811627388000488,-0.01323382556438446,3.8737237453460693,1.5787408351898193,0.2766122817993164,6.515296936035156,3.359903573989868,952
PDER,212,420,210,0,0,0,0,0,4.030402578791836e-06,-0.2823106348514557,-2.5431721210479736,-1.1256191730499268,-0.012942299246788025,3.7836458683013916,0.6847902536392212,0.26936835050582886,6.326817989349365,1.810409426689148,0
AVM,168,332,166,0,0,0,0,0,2.5271783670177683e-06,-0.2198072075843811,-3.171368360519409,-0.72892165184021,0.0300387442111969,-0.5354709625244141,0.5027823448181152,0.249845951795578,2.635897397994995,1.2317039966583252,0
ALMR,128,252,126,0,0,0,0,0,4.243383045832161e-06,-0.2563832700252533,-3.068502426147461,-0.3892608880996704,-0.07594910264015198,-0.37214580178260803,0.5659933090209961,0.18043416738510132,2.6963565349578857,0.9552541971206665,0
PVR,304,604,302,0,0,0,0,0,1.451005937269656e-05,-0.13383087515830994,-2.7548866271972656,-0.6700575947761536,0.04931662231683731,4.419902324676514,0.5334693193435669,0.18314749002456665,7.174788951873779,1.2035269737243652,0
PLMR,180,356,178,0,0,0,0,0,1.358107510895934e-05,-0.28229984641075134,0.490924596786499,-0.25001150369644165,-0.020448092371225357,4.254462242126465,0.28327757120132446,0.2618517577648163,3.763537645339966,0.5332890748977661,0
PHCR,100,196,98,0,0,0,0,0,1.4069168173591606e-05,-0.0730309784412384,3.605661392211914,-0.19006451964378357,-0.007640013471245766,4.418710231781006,0.41932448744773865,0.06539096683263779,0.8130488395690918,0.6093890070915222,0
PHBR,80,156,78,0,0,0,0,0,9.46166710491525e-06,-0.07132166624069214,3.511103630065918,-0.2287811040878296,-0.008953947573900223,4.232712268829346,0.17418837547302246,0.062367718666791916,0.7216086387634277,0.40296947956085205,0
PHAR,80,156,78,0,0,0,0,0,9.461609806749038e-06,-0.07201666384935379,3.511103630065918,-0.2287810742855072,-0.009648935869336128,4.232712268829346,0.1741802990436554,0.06236772984266281,0.7216086387634277,0.4029613733291626,0
PVDL,6999,13995,6942,224,224,0,0,504,0.0,-0.13383084535598755,-2.6415724754333496,-1.7811630964279175,0.2761906683444977,3.873724937438965,1.5787413120269775,0.41002151370048523,6.5152974128723145,3.3599042892456055,952
IL2VR,84,164,82,0,0,0,0,0,0.06821923702955246,-0.09245587140321732,-3.5044360160827637,0.3793797492980957,-0.03865189850330353,-2.7222752571105957,0.5687958598136902,0.05380397289991379,0.782160758972168,0.18941611051559448,0
FLPR,192,380,190,0,0,0,0,0,5.946123565081507e-05,-0.16191352903842926,-3.5169694423675537,0.13875633478164673,-0.020397692918777466,-2.237408399581909,0.5918490290641785,0.1415158361196518,1.2795610427856445,0.45309269428253174,0
BAGR,124,244,122,0,0,0,0,0,0.06490058451890945,-0.1239495649933815,-3.5055058002471924,0.3824671506881714,0.048153094947338104,-2.719611644744873,0.5922146439552307,0.1721026599407196,0.7858941555023193,0.20974749326705933,0
IL2R,88,172,86,0,0,0,0,0,0.0815124586224556,-0.12341371178627014,-3.5005524158477783,0.4481704831123352,-0.048009004443883896,-2.737002372741699,0.5934297442436218,0.07540470361709595,0.7635500431060791,0.14525926113128662,0
AWCR,156,308,154,0,0,0,0,0,0.1228744313120842,-0.12298858165740967,-3.4943413734436035,-0.00989435613155365,0.043022505939006805,-2.595923900604248,0.9264645576477051,0.16601109504699707,0.8984174728393555,0.9363589286804199,0
AWBR,144,284,142,0,0,0,0,0,0.20484590530395508,-0.1234157457947731,-3.499065399169922,0.26404738426208496,-0.02319062501192093,-2.5895907878875732,0.7847861647605896,0.10022512078285217,0.9094746112823486,0.5207387804985046,0
AWAR,144,284,142,0,0,0,0,0,0.1104130744934082,-0.1234157383441925,-3.4942739009857178,0.22038452327251434,-0.023205101490020752,-2.5831828117370605,0.8247292041778564,0.10021063685417175,0.9110910892486572,0.6043446660041809,0
ASKR,144,284,142,0,0,0,0,0,0.12166434526443481,-0.12341181933879852,-3.4943501949310303,0.11502356082201004,-0.023204714059829712,-2.5756800174713135,0.8914379477500916,0.10020710527896881,0.9186701774597168,0.7764143943786621,0
ASIR,156,308,154,0,0,0,0,0,0.11834541708230972,-0.1234157532453537,-3.4943180084228516,0.16563673317432404,-0.023203816264867783,-2.5720901489257812,0.8722103834152222,0.10021193325519562,0.9222278594970703,0.7065736651420593,0
ASER,176,348,174,0,0,0,0,0,0.11360935121774673,-0.12314577400684357,-3.494345188140869,0.028273455798625946,0.04903620481491089,-2.5802621841430664,0.93077552318573,0.17218197882175446,0.9140830039978027,0.9025020599365234,0
ASHR,144,284,142,0,0,0,0,0,0.11775869876146317,-0.1234157532453537,-3.494349956512451,0.019426889717578888,-0.023204714059829712,-2.582345962524414,0.9327127933502197,0.10021103918552399,0.9120039939880371,0.9132859110832214,0
ADLR,140,276,138,0,0,0,0,0,0.07888631522655487,-0.1234157532453537,-3.5086617469787598,0.36498233675956726,-0.023804787546396255,-2.6407835483551025,0.6446744203567505,0.09961096942424774,0.8678781986236572,0.2796920835971832,0
ADFR,140,276,138,0,0,0,0,0,0.09297895431518555,-0.12341572344303131,-3.523191452026367,0.2661108672618866,-0.023204710334539413,-2.622004985809326,0.6446741819381714,0.1002110093832016,0.901186466217041,0.3785633146762848,0
ADER,132,260,130,0,0,0,0,0,0.045614659786224365,-0.20996053516864777,-2.8179690837860107,0.14786280691623688,-0.022071152925491333,-2.389284372329712,0.49117225408554077,0.18788938224315643,0.42868471145629883,0.3433094620704651,0
PQR,96,188,94,0,0,0,0,0,5.416600288299378e-06,-0.016201799735426903,3.6056618690490723,-0.19006451964378357,0.04616592824459076,4.162528991699219,0.13064730167388916,0.06236772984266281,0.5568671226501465,0.32071182131767273,0
PHCL,100,196,98,0,0,0,0,0,1.4069168173591606e-05,-0.016201799735426903,3.605661392211914,-0.19006450474262238,0.04616593196988106,4.418709754943848,0.41932445764541626,0.06236772984266281,0.8130483627319336,0.6093889474868774,0
PHBL,80,156,78,0,0,0,0,0,9.461640729568899e-06,-0.016201801598072052,3.511103630065918,-0.22878113389015198,0.04616592451930046,4.232712268829346,0.17418837547302246,0.06236772611737251,0.7216086387634277,0.40296950936317444,0
PHAL,80,156,78,0,0,0,0,0,9.461638001084793e-06,-0.016201797872781754,3.511103630065918,-0.22878116369247437,0.04616592824459076,4.232712745666504,0.174180269241333,0.06236772611737251,0.7216091156005859,0.4029614329338074,0
PLML,180,356,178,0,0,0,0,0,1.3580951417679898e-05,0.008983181789517403,0.4909236431121826,-0.2500115633010864,0.2708349823951721,4.254461288452148,0.28327763080596924,0.26185178756713867,3.763537645339966,0.5332891941070557,0
PDEL,208,412,206,0,0,0,0,0,4.030390300613362e-06,-0.13383090496063232,-2.543172597885132,-1.1256189346313477,0.2682977020740509,3.7836453914642334,0.6847903728485107,0.4021286070346832,6.326817989349365,1.8104093074798584,0
ALML,128,252,126,0,0,0,0,0,4.243411240167916e-06,0.03323085606098175,-3.0685017108917236,-0.3892608880996704,0.24173663556575775,-0.3721455931663513,0.5659931898117065,0.208505779504776,2.6963560581207275,0.955254077911377,0
IL2VL,84,164,82,0,0,0,0,0,0.06821896135807037,-0.004066351801156998,-3.5044357776641846,0.3793797791004181,0.049737632274627686,-2.7222752571105957,0.5687958598136902,0.05380398407578468,0.7821605205535889,0.1894160807132721,0
CEPDR,128,252,126,0,0,0,0,0,0.08423445373773575,-0.09260428696870804,-3.4958102703094482,0.4597945511341095,-0.03786751627922058,-2.735226631164551,0.6208512187004089,0.05473677068948746,0.7605836391448975,0.16105666756629944,0
ASGR,124,244,122,0,0,0,0,0,0.11320290714502335,-0.1234157383441925,-3.5231919288635254,0.266067236661911,-0.023199956864118576,-2.6270549297332764,0.6093893647193909,0.10021577775478363,0.896136999130249,0.34332212805747986,0
OLLR,148,292,146,0,0,0,0,0,0.03742453455924988,-0.12334636598825455,-3.505697011947632,0.37501630187034607,-0.023254387080669403,-2.7002651691436768,0.6801894307136536,0.10009197890758514,0.8054318428039551,0.3051731288433075,0
IL2DR,88,172,86,0,0,0,0,0,0.06006787344813347,-0.12737703323364258,-3.4933838844299316,0.46455633640289307,-0.008949261158704758,-2.737023115158081,0.7043256759643555,0.11842776834964752,0.7563607692718506,0.2397693395614624,0
AFDR,140,276,138,0,0,0,0,0,0.07430994510650635,-0.12341577559709549,-3.494263172149658,0.2527402639389038,-0.023204907774925232,-2.5868823528289795,0.8021753430366516,0.10021086782217026,0.9073808193206787,0.5494350790977478,0
CEPVR,116,228,114,0,0,0,0,0,0.07007904350757599,-0.09336673468351364,-3.493025779724121,0.36667460203170776,-0.03865187615156174,-2.7170705795288086,0.6485493183135986,0.054714858531951904,0.7759552001953125,0.28187471628189087,0
ASJR,152,300,150,0,0,0,0,0,0.07232928276062012,-0.12341578304767609,-3.4939815998077393,0.23450416326522827,-0.023204993456602097,-2.61173415184021,0.6289823055267334,0.10021078586578369,0.8822474479675293,0.3944781422615051,0
AQR,148,292,146,0,0,0,0,0,0.15203788876533508,-0.15615761280059814,-2.763169050216675,0.14902248978614807,0.049316685646772385,-2.4046058654785156,0.5318728685379028,0.20547430217266083,0.3585631847381592,0.38285037875175476,0
IL2DL,88,172,86,0,0,0,0,0,0.05986775457859039,-0.020441891625523567,-3.491832971572876,0.46574923396110535,0.09491325914859772,-2.737194061279297,0.7035542726516724,0.11535514891147614,0.7546389102935791,0.23780503869056702,0
BAGL,124,244,122,0,0,0,0,0,0.06490113586187363,-0.09148448705673218,-3.5055060386657715,0.382467120885849,0.08061815053224564,-2.719611406326294,0.5922146439552307,0.17210263013839722,0.7858946323394775,0.2097475230693817,0
CEPVL,116,228,114,0,0,0,0,0,0.07007884234189987,-0.004066351801156998,-3.493025779724121,0.3666745722293854,0.050648514181375504,-2.7170703411102295,0.6485493779182434,0.0547148659825325,0.7759554386138916,0.28187480568885803,0
ADEL,132,260,130,0,0,0,0,0,0.045614346861839294,-0.02121594548225403,-2.8179690837860107,0.14786282181739807,0.19719833135604858,-2.389284610748291,0.49117228388786316,0.2184142768383026,0.4286844730377197,0.3433094620704651,0
FLPL,192,380,190,0,0,0,0,0,5.946497185504995e-05,-0.021215975284576416,-3.516969680786133,0.13875634968280792,0.1202998012304306,-2.237408399581909,0.5918490886688232,0.14151577651500702,1.2795612812042236,0.4530927538871765,0
ADLL,140,276,138,0,0,0,0,0,0.07888654619455338,-0.01891345903277397,-3.508661985397339,0.36498233675956726,0.08069750666618347,-2.6407837867736816,0.6446744203567505,0.09961096942424774,0.8678781986236572,0.2796920835971832,0
ASHL,144,284,142,0,0,0,0,0,0.11775873601436615,-0.019513532519340515,-3.494349718093872,0.01942705735564232,0.08069751411676407,-2.582345724105835,0.932712972164154,0.10021104663610458,0.9120039939880371,0.9132859110832214,0
