file,time_ns,speciesID,speciesName,number,nEvent,sumG,sumG2,meanG_molecules_per_100eV,run_name,region_id,region_key,region_label,species_label,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,scaled_region_energy_eV,scaled_region_energy_J,scaled_energy_fraction_equivalent_Gy,scaled_region_dose_Gy_mass_normalized,relative_fraction_of_scored_edep,scaled_species_molecules
Species0.root,999.9990000000004,1,°OH^0,13284,100,157.49261077124496,259.29266141890685,1.5749261077124497,caseC_diffuse_0p74Gy_s_20s_full,5,reproductive,Reproductive system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,18669872781.29357,2.991243392994115e-09,0.3757023368536215,16.057091133052666,0.0253852930306501,294036700.7092929
Species0.root,999.9990000000004,6,H2O2^0,6480,100,86.87841243023855,77.24002918647676,0.8687841243023855,caseC_diffuse_0p74Gy_s_20s_full,5,reproductive,Reproductive system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,18669872781.29357,2.991243392994115e-09,0.3757023368536215,16.057091133052666,0.0253852930306501,162200890.75133076
Species0.root,999.9990000000004,1,°OH^0,3184,100,123.47918264692451,158.83507653539175,1.2347918264692452,caseC_diffuse_0p74Gy_s_20s_full,6,excretory,Excretory system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,1312390228.4943078,2.102680958783501e-10,0.0264098251490606,2322.801216019598,0.0017844476452068,16205287.272828763
Species0.root,999.9990000000004,6,H2O2^0,2372,100,91.98888857993242,86.51781661561347,0.9198888857993244,caseC_diffuse_0p74Gy_s_20s_full,6,excretory,Excretory system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.74 Gy/s × 20 s,0.74,20.0,14.8,1312390228.4943078,2.102680958783501e-10,0.0264098251490606,2322.801216019598,0.0017844476452068,12072531.850235496
Species0.root,999.9990000000004,1,°OH^0,9706,100,147.93108337049088,228.3278050359711,1.4793108337049088,caseD_focused_1p0Gy_s_15s_full,2,nervous,Nervous system,•OH,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,23424786410.10361,3.753064544270875e-09,0.471387625275672,232.4166797294324,0.0314258416850448,346525403.136898
Species0.root,999.9990000000004,6,H2O2^0,5197,100,87.7513285303389,78.8033628984144,0.8775132853033889,caseD_focused_1p0Gy_s_15s_full,2,nervous,Nervous system,H₂O₂,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,23424786410.10361,3.753064544270875e-09,0.471387625275672,232.4166797294324,0.0314258416850448,205555612.802602
Species0.root,999.9990000000004,1,°OH^0,5047,100,134.25668607453014,189.9223187314108,1.3425668607453014,caseD_focused_1p0Gy_s_15s_full,3,bodywall,Body wall muscle,•OH,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,11713907425.088749,1.8767748769316303e-09,0.2357242839759674,11.19907673768598,0.0157149522650645,157267039.18762478
Species0.root,999.9990000000004,6,H2O2^0,3193,100,92.56772129755552,88.35431982646963,0.9256772129755552,caseD_focused_1p0Gy_s_15s_full,3,bodywall,Body wall muscle,H₂O₂,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,11713907425.088749,1.8767748769316303e-09,0.2357242839759674,11.19907673768598,0.0157149522650645,108432971.78309816
Species0.root,999.9990000000004,1,°OH^0,8072,100,143.86588142212116,217.38458831796945,1.4386588142212116,caseD_focused_1p0Gy_s_15s_full,4,digestive,Digestive system,•OH,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,22963957142.7626,3.679231555831163e-09,0.4621141484470545,10.078484941656292,0.0308076098964703,330372993.5283356
Species0.root,999.9990000000004,6,H2O2^0,4396,100,92.9084127822835,90.07118948351437,0.929084127822835,caseD_focused_1p0Gy_s_15s_full,4,digestive,Digestive system,H₂O₂,Focused extended pulse,Focused beam,Focused beam: 1 Gy/s × 15 s,1.0,15.0,15.0,22963957142.7626,3.679231555831163e-09,0.4621141484470545,10.078484941656292,0.0308076098964703,213354480.93344548
