name,input_path,output_path,status,used_meshfix,error,vertices_before,faces_before,watertight_before,winding_before,euler_before,volume_before,components_before,degenerate_removed,tiny_components_removed,vertices_after,faces_after,watertight_after,winding_after,euler_after,volume_after,components_after
mu_bod_VR14,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR14.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR14.stl,ok,False,,26736,8912,False,True,8912,0.00220917836060839,8912,0,0,4458,8912,True,True,2,0.00220917836060839,
mu_bod_VR12,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR12.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR12.stl,ok,False,,27984,9328,False,True,9328,0.0021023381225740937,9328,0,0,4666,9328,True,True,2,0.0021023381225740937,
mu_bod_VR10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR10.stl,ok,False,,21312,7104,False,True,7104,0.0018362020091534552,7104,0,0,3554,7104,True,True,2,0.0018362020091534552,
mu_bod_VR8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR8.stl,ok,False,,11616,3872,False,True,3872,0.001561736391311984,3872,0,0,1938,3872,True,True,2,0.001561736391311984,
mu_bod_VR6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR6.stl,ok,False,,6192,2064,False,True,2064,0.0005537278449830027,2064,0,0,1034,2064,True,True,2,0.0005537278449830027,
mu_bod_VR4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR4.stl,ok,False,,6000,2000,False,True,2000,0.0004641493577109202,2000,0,0,1002,2000,True,True,2,0.0004641493577109202,
mu_bod_VR2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR2.stl,ok,False,,12384,4128,False,True,4128,0.0005464651930397073,4128,0,0,2066,4128,True,True,2,0.0005464651930397073,
mu_bod_VR21,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR21.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR21.stl,ok,False,,12528,4176,False,True,4176,0.002286802146068945,4176,0,0,2090,4176,True,True,2,0.002286802146068945,
mu_bod_VR19,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR19.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR19.stl,ok,False,,8016,2672,False,True,2672,0.001477853677963584,2672,0,0,1338,2672,True,True,2,0.001477853677963584,
mu_bod_VR17,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR17.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR17.stl,ok,False,,12480,4160,False,True,4160,0.002397560229994246,4160,0,0,2082,4160,True,True,2,0.002397560229994246,
mu_bod_VR15,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR15.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR15.stl,ok,False,,14880,4960,False,True,4960,0.002920134059621988,4960,0,0,2482,4960,True,True,2,0.002920134059621988,
mu_bod_VR13,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR13.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR13.stl,ok,False,,12624,4208,False,True,4208,0.0026300927133912056,4208,0,0,2106,4208,True,True,2,0.0026300927133912056,
mu_bod_VR11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR11.stl,ok,False,,10944,3648,False,True,3648,0.002066435546889072,3648,0,0,1826,3648,True,True,2,0.002066435546889072,
mu_bod_VR9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR9.stl,ok,False,,26256,8752,False,True,8752,0.002384819792354071,8752,0,0,4378,8752,True,True,2,0.002384819792354071,
mu_bod_VR7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR7.stl,ok,False,,8400,2800,False,True,2800,0.00170064020161959,2800,0,0,1402,2800,True,True,2,0.00170064020161959,
mu_bod_VR5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR5.stl,ok,False,,9696,3232,False,True,3232,0.0016712674333062873,3232,0,0,1618,3232,True,True,2,0.0016712674333062873,
mu_bod_VR3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR3.stl,ok,False,,5904,1968,False,True,1968,0.0007104061185783658,1968,0,0,986,1968,True,True,2,0.0007104061185783658,
mu_bod_VR1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR1.stl,ok,False,,9792,3264,False,True,3264,0.00038811651698433927,3264,0,0,1634,3264,True,True,2,0.00038811651698433927,
mu_bod_DR23,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR23.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR23.stl,ok,False,,20784,6928,False,True,6928,0.002898825965735317,6928,0,0,3466,6928,True,True,2,0.002898825965735317,
mu_bod_DR22,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR22.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR22.stl,ok,True,,17760,5920,False,True,5920,-0.001992139635589717,5920,0,0,2962,5920,True,True,2,0.001992139635589718,
mu_bod_DR20,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR20.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR20.stl,ok,False,,24240,8080,False,True,8080,0.0029173117710596234,8080,0,0,4042,8080,True,True,2,0.0029173117710596234,
mu_bod_DR18,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR18.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR18.stl,ok,False,,15984,5328,False,True,5328,0.0022068410262563527,5328,0,0,2666,5328,True,True,2,0.0022068410262563527,
mu_bod_DR16,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR16.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR16.stl,ok,False,,14448,4816,False,True,4816,0.002169267081102153,4816,0,0,2410,4816,True,True,2,0.002169267081102153,
mu_bod_DR14,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR14.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR14.stl,ok,True,,14448,4816,False,True,4816,-0.002050367761543871,4816,0,0,2410,4816,True,True,2,0.002050367761543871,
mu_bod_DR12,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR12.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR12.stl,ok,True,,16224,5408,False,True,5408,-0.002135507163219219,5408,0,0,2706,5408,True,True,2,0.002135507163219219,
mu_bod_DR10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR10.stl,ok,False,,12624,4208,False,True,4208,0.0015247060329478285,4208,0,0,2106,4208,True,True,2,0.0015247060329478285,
mu_bod_DR8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR8.stl,ok,True,,12864,4288,False,True,4288,-0.0014182462649357224,4288,0,0,2146,4288,True,True,2,0.0014182462649357224,
mu_bod_DR6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR6.stl,ok,True,,5856,1952,False,True,1952,-0.00045979929959830075,1952,0,0,978,1952,True,True,2,0.00045979929959830086,
mu_bod_DR4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR4.stl,ok,True,,6720,2240,False,True,2240,-0.0005122656046154757,2240,0,0,1122,2240,True,True,2,0.0005122656046154757,
mu_bod_DR2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR2.stl,ok,True,,8352,2784,False,True,2784,0.0003145985978263202,2784,0,0,1345,2686,True,True,2,0.0003127757122917817,
mu_bod_DR3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR3.stl,ok,True,,6096,2032,False,True,2032,-0.0007115785755334413,2032,0,0,1018,2032,True,True,2,0.0007115785755334414,
mu_bod_DR5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR5.stl,ok,True,,9840,3280,False,True,3280,0.0016216771977155292,3280,0,0,1639,3274,True,True,2,0.0016216762489068136,
mu_bod_DR7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR7.stl,ok,True,,8592,2864,False,True,2864,-0.0016436520069218325,2864,0,0,1434,2864,True,True,2,0.0016436520069218325,
mu_bod_DR9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR9.stl,ok,True,,10992,3664,False,True,3664,0.0022151059529243664,3664,0,0,1831,3658,True,True,2,0.0022151055058398372,
mu_bod_DR11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR11.stl,ok,True,,10896,3632,False,True,3632,0.002275709994252918,3632,0,0,1815,3626,True,True,2,0.00227570721003227,
mu_bod_DR21,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR21.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR21.stl,ok,False,,10944,3648,False,True,3648,0.002184395806399853,3648,0,0,1826,3648,True,True,2,0.002184395806399853,
mu_bod_DR19,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR19.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR19.stl,ok,True,,7248,2416,False,True,2416,0.0014165848039688269,2416,0,0,1207,2410,True,True,2,0.0014165832265418433,
mu_bod_DR17,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR17.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR17.stl,ok,False,,11184,3728,False,True,3728,0.002314453858718949,3728,0,0,1866,3728,True,True,2,0.002314453858718949,
mu_bod_DR15,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR15.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR15.stl,ok,True,,13488,4496,False,True,4496,0.003147144001570762,4496,0,0,2247,4490,True,True,2,0.003147142152915531,
mu_bod_DR13,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR13.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR13.stl,ok,False,,8544,2848,False,True,2848,0.0018908658463179945,2848,0,0,1426,2848,True,True,2,0.0018908658463179945,
mu_bod_DL22,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL22.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL22.stl,ok,False,,17760,5920,False,True,5920,0.00237347821874118,5920,0,0,2962,5920,True,True,2,0.00237347821874118,
mu_bod_DL20,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL20.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL20.stl,ok,False,,19584,6528,False,True,6528,0.003142521459359848,6528,0,0,3266,6528,True,True,2,0.003142521459359848,
mu_bod_DL18,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL18.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL18.stl,ok,False,,16080,5360,False,True,5360,0.002585514294570527,5360,0,0,2682,5360,True,True,2,0.002585514294570527,
mu_bod_DL16,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL16.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL16.stl,ok,False,,14448,4816,False,True,4816,0.0024753736124010508,4816,0,0,2410,4816,True,True,2,0.0024753736124010508,
mu_bod_DL14,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL14.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL14.stl,ok,False,,14448,4816,False,True,4816,0.0022891634784482345,4816,0,0,2410,4816,True,True,2,0.0022891634784482345,
mu_bod_DL12,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL12.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL12.stl,ok,False,,15936,5312,False,True,5312,0.0021980972574623973,5312,0,0,2658,5312,True,True,2,0.0021980972574623973,
mu_bod_DL10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL10.stl,ok,False,,12576,4192,False,True,4192,0.0015766645921086037,4192,0,0,2098,4192,True,True,2,0.0015766645921086037,
mu_bod_DL8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL8.stl,ok,False,,11760,3920,False,True,3920,0.0012319701972226956,3920,0,0,1962,3920,True,True,2,0.0012319701972226956,
mu_bod_DL6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL6.stl,ok,False,,7728,2576,False,True,2576,0.0006220654798247567,2576,0,0,1290,2576,True,True,2,0.0006220654798247567,
mu_bod_DL4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL4.stl,ok,False,,6720,2240,False,True,2240,0.0005111806742385091,2240,0,0,1122,2240,True,True,2,0.0005111806742385091,
mu_bod_DL2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL2.stl,ok,True,,8376,2792,False,True,2792,0.0003816889307276311,2792,0,0,1382,2760,True,True,2,0.0003245033974669815,
mu_bod_DL23,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL23.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL23.stl,ok,False,,20688,6896,False,True,6896,0.002811565715945766,6896,0,0,3450,6896,True,True,2,0.002811565715945766,
mu_bod_DL21,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL21.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL21.stl,ok,True,,11016,3672,False,True,3672,0.0022492786510156897,3672,0,0,1817,3630,True,True,2,0.0021582724674822236,
mu_bod_DL19,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL19.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL19.stl,ok,True,,7272,2424,False,True,2424,0.0012981183100292937,2424,0,0,1219,2434,True,True,2,0.0014031809833945994,
mu_bod_DL17,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL17.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL17.stl,ok,True,,12192,4064,False,True,4064,-0.002563421868543509,4064,0,0,2034,4064,True,True,2,0.002563421868543509,
mu_bod_DL15,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL15.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL15.stl,ok,True,,12120,4040,False,True,4040,0.0028613665979315395,4040,0,0,2014,4024,True,True,2,0.0027940178826082857,
mu_bod_DL3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL3.stl,ok,True,,6144,2048,False,True,2048,-0.0006989143538052295,2048,0,0,1026,2048,True,True,2,0.0006989143538052295,
mu_bod_DL5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL5.stl,ok,True,,9816,3272,False,True,3272,0.0015736351938206727,3272,0,0,1630,3256,True,True,2,0.0015200525409104493,
mu_bod_DL7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL7.stl,ok,False,,8496,2832,False,True,2832,0.0014791003098508435,2832,0,0,1418,2832,True,True,2,0.0014791003098508435,
mu_bod_DL9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL9.stl,ok,True,,10968,3656,False,True,3656,0.0020842769515319035,3656,0,0,1822,3640,True,True,2,0.0020231411213264537,
mu_bod_DL11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL11.stl,ok,True,,11016,3672,False,True,3672,0.0018277691106431137,3672,0,0,1817,3630,True,True,2,0.0018274734189554543,
mu_bod_DL13,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL13.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL13.stl,ok,False,,8544,2848,False,True,2848,0.0018600555286518046,2848,0,0,1426,2848,True,True,2,0.0018600555286518046,
mu_bod_VR23,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VR23.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VR23.stl,ok,False,,23040,7680,False,True,7680,0.0029994637782442463,7680,0,0,3842,7680,True,True,2,0.0029994637782442463,
mu_bod_VL23,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL23.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_VL23.stl,ok,False,,23040,7680,False,True,7680,0.002670320716617576,7680,0,0,3842,7680,True,True,2,0.002670320716617576,
mu_bod_DR1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR1.stl,ok,True,,9744,3248,False,True,3248,0.0004011701849335364,3248,0,0,1578,3152,True,True,2,0.00039827456272245967,
mu_bod_DR24,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DR24.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DR24.stl,ok,True,,18480,6160,False,True,6160,0.0013128410994304167,6160,0,0,3079,6154,True,True,2,0.0013128402185548416,
mu_bod_DL1,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL1.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL1.stl,ok,False,,9840,3280,False,True,3280,0.0003907795207499062,3280,0,0,1642,3280,True,True,2,0.0003907795207499062,
mu_bod_DL24,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_DL24.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mu_bod_DL24.stl,ok,False,,20064,6688,False,True,6688,0.00162882459376372,6688,0,0,3346,6688,True,True,2,0.00162882459376372,
