object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,clean_status,clean_error,cleaned_stl_path,before_vertices,before_edges_counted,before_faces,before_triangles,before_boundary_edges,before_nonmanifold_edges,before_degenerate_faces,before_loose_vertices,before_signed_volume,before_volume_abs,before_watertight_edge_test,after_vertices,after_edges_counted,after_faces,after_triangles,after_boundary_edges,after_nonmanifold_edges,after_degenerate_faces,after_loose_vertices,after_signed_volume,after_volume_abs,after_watertight_edge_test,delta_vertices,delta_faces,delta_boundary_edges,delta_nonmanifold_edges,delta_degenerate_faces
Gonadal_Sheath_P1L,Gonadal_Sheath_P1L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P1L.stl,6496,6496,0,-0.10426317155361176,1.4115997552871704,-0.05825255811214447,-0.017729051411151886,3.539822578430176,0.390127569437027,0.08653412014245987,2.128222942352295,0.44838011264801025,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_P1L.stl,3250,9744,6496,6496,0,0,0,0,0.00569373296393157,0.00569373296393157,1,3250,9744,6496,6496,0,0,0,0,0.00569373296393157,0.00569373296393157,1,0,0,0,0,0
Gonadal_Sheath_A3L,Gonadal_Sheath_A3L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A3L.stl,1760,1760,0,0.06809980422258377,-2.067671298980713,-0.3547675907611847,0.14465096592903137,-1.516860008239746,0.0712369903922081,0.0765511617064476,0.5508112907409668,0.4260045886039734,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A3L.stl,882,2640,1760,1760,0,0,0,0,0.0016469197882157034,0.0016469197882157034,1,882,2640,1760,1760,0,0,0,0,0.0016469197882157034,0.0016469197882157034,1,0,0,0,0,0
Gonadal_Sheath_A2L,Gonadal_Sheath_A2L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A2L.stl,2208,2208,0,0.06501331925392151,-2.265810012817383,-0.03842853754758835,0.13966678082942963,-1.9974777698516846,0.20270070433616638,0.07465346157550812,0.26833224296569824,0.24112924933433533,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A2L.stl,1106,3312,2208,2208,0,0,0,0,0.0007096509206888206,0.0007096509206888206,1,1106,3312,2208,2208,0,0,0,0,0.0007096509206888206,0.0007096509206888206,1,0,0,0,0,0
Gonadal_Sheath_A1L,Gonadal_Sheath_A1L,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A1L.stl,6256,6256,0,0.060152120888233185,-2.264347791671753,-0.4441431164741516,0.1529565453529358,-0.053185369819402695,0.29953891038894653,0.0928044244647026,2.2111623287200928,0.7436820268630981,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A1L.stl,3130,9384,6256,6256,0,0,0,0,-0.008883286219088115,0.008883286219088115,1,3130,9384,6256,6256,0,0,0,0,0.008883286219088115,0.008883286219088115,1,0,0,0,0,0
Rachis_P,Rachis_P,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Rachis_P.stl,3520,3520,0,-0.15846195816993713,1.2966868877410889,-0.15175959467887878,-0.036014802753925323,3.523613214492798,0.36771488189697266,0.12244715541601181,2.226926326751709,0.5194745063781738,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Rachis_P.stl,1773,5292,3520,3520,24,24,0,0,0.024901289797155883,0.024901289797155883,0,1773,5292,3520,3520,24,24,0,0,0.024901289797155883,0.024901289797155883,0,0,0,0,0,0
Rachis_A,Rachis_A,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Rachis_A.stl,3136,3136,0,0.01906565949320793,-2.2383360862731934,-0.4261868894100189,0.15074382722377777,0.019332779571413994,0.2824822962284088,0.13167816400527954,2.257668972015381,0.7086691856384277,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Rachis_A.stl,1581,4716,3136,3136,24,24,0,0,0.0345049517374534,0.0345049517374534,0,1581,4716,3136,3136,24,24,0,0,0.0345049517374534,0.0345049517374534,0,0,0,0,0,0
Gonadal_Sheath_P4V,Gonadal_Sheath_P4V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P4V.stl,1504,1504,0,-0.17822395265102386,2.2174670696258545,-0.1886894255876541,-0.03621184080839157,2.809246778488159,0.04194730147719383,0.1420121192932129,0.5917797088623047,0.23063673079013824,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_P4V.stl,754,2256,1504,1504,0,0,0,0,0.0017120928188347703,0.0017120928188347703,1,754,2256,1504,1504,0,0,0,0,0.0017120928188347703,0.0017120928188347703,1,0,0,0,0,0
Gonadal_Sheath_P3R,Gonadal_Sheath_P3R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P3R.stl,2208,2208,0,-0.1473369598388672,2.806339979171753,-0.20876803994178772,-0.06835567951202393,3.344473123550415,-0.03645872324705124,0.07898128032684326,0.5381331443786621,0.17230930924415588,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_P3R.stl,1106,3312,2208,2208,0,0,0,0,0.0012764128044887928,0.0012764128044887928,1,1106,3312,2208,2208,0,0,0,0,0.0012764128044887928,0.0012764128044887928,1,0,0,0,0,0
Gonadal_Sheath_P2R,Gonadal_Sheath_P2R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P2R.stl,2912,2912,0,-0.11907176673412323,3.3297362327575684,-0.16692978143692017,-0.0654301568865776,3.540478229522705,-0.019290432333946228,0.053641609847545624,0.21074199676513672,0.14763934910297394,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_P2R.stl,1458,4368,2912,2912,0,0,0,0,0.00032582317646415697,0.00032582317646415697,1,1458,4368,2912,2912,0,0,0,0,0.00032582317646415697,0.00032582317646415697,1,0,0,0,0,0
Gonadal_Sheath_P1R,Gonadal_Sheath_P1R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_P1R.stl,6496,6496,0,-0.18381719291210175,1.4115993976593018,-0.058252617716789246,-0.06514734029769897,3.539647340774536,0.3901275396347046,0.11866985261440277,2.1280479431152344,0.44838017225265503,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_P1R.stl,3250,9744,6496,6496,0,0,0,0,0.00663697684012789,0.00663697684012789,1,3250,9744,6496,6496,0,0,0,0,0.00663697684012789,0.00663697684012789,1,0,0,0,0,0
Distal_Tip_Cell_P,Distal_Tip_Cell_P,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Distal_Tip_Cell_P.stl,1088,1088,0,-0.17496176064014435,1.290894627571106,0.2538001239299774,-0.036807168275117874,1.4142720699310303,0.37861868739128113,0.13815459609031677,0.12337744235992432,0.12481856346130371,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Distal_Tip_Cell_P.stl,546,1632,1088,1088,0,0,0,0,0.00036283060521509524,0.00036283060521509524,1,546,1632,1088,1088,0,0,0,0,0.00036283060521509524,0.00036283060521509524,1,0,0,0,0,0
Gonadal_Sheath_A4V,Gonadal_Sheath_A4V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A4V.stl,1504,1504,0,0.00680310744792223,-1.5865869522094727,-0.56890469789505,0.14374510943889618,-1.0924838781356812,-0.2915327847003937,0.13694199919700623,0.4941030740737915,0.27737191319465637,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A4V.stl,754,2256,1504,1504,0,0,0,0,0.0015177934488974651,0.0015177934488974651,1,754,2256,1504,1504,0,0,0,0,0.0015177934488974651,0.0015177934488974651,1,0,0,0,0,0
Gonadal_Sheath_A3R,Gonadal_Sheath_A3R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A3R.stl,1760,1760,0,0.012177549302577972,-2.067671298980713,-0.3547675907611847,0.07928599417209625,-1.516860008239746,0.07123702019453049,0.06710844486951828,0.5508112907409668,0.4260046184062958,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A3R.stl,882,2640,1760,1760,0,0,0,0,0.001631436665276694,0.001631436665276694,1,882,2640,1760,1760,0,0,0,0,0.001631436665276694,0.001631436665276694,1,0,0,0,0,0
Gonadal_Sheath_A2R,Gonadal_Sheath_A2R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A2R.stl,2208,2208,0,0.002303812652826309,-2.265810012817383,-0.03842853754758835,0.06893358379602432,-1.9974778890609741,0.20270070433616638,0.06662976741790771,0.2683321237564087,0.24112924933433533,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A2R.stl,1106,3312,2208,2208,0,0,0,0,0.0005512709910571966,0.0005512709910571966,1,1106,3312,2208,2208,0,0,0,0,0.0005512709910571966,0.0005512709910571966,1,0,0,0,0,0
Gonadal_Sheath_A1R,Gonadal_Sheath_A1R,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Gonadal_Sheath_A1R.stl,6256,6256,0,0.005824077874422073,-2.264348030090332,-0.4441430866718292,0.08412554860115051,-0.05318537354469299,0.2995389699935913,0.07830147445201874,2.211162567138672,0.7436820268630981,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Gonadal_Sheath_A1R.stl,3130,9384,6256,6256,0,0,0,0,0.007174065686559274,0.007174065686559274,1,3130,9384,6256,6256,0,0,0,0,0.007174065686559274,0.007174065686559274,1,0,0,0,0,0
Distal_Tip_Cell_A,Distal_Tip_Cell_A,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Distal_Tip_Cell_A.stl,1280,1280,0,0.032314661890268326,-0.07870342582464218,-0.2475758194923401,0.13542792201042175,0.028623512014746666,-0.14488941431045532,0.10311326384544373,0.107326939702034,0.10268640518188477,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Distal_Tip_Cell_A.stl,642,1920,1280,1280,0,0,0,0,0.00020547771632569337,0.00020547771632569337,1,642,1920,1280,1280,0,0,0,0,0.00020547771632569337,0.00020547771632569337,1,0,0,0,0,0
vm1L_Ant,vm1L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1L_Ant.stl,576,576,0,0.021013088524341583,0.36454224586486816,-0.22151558101177216,0.15455745160579681,0.5471293926239014,-0.17025786638259888,0.13354435563087463,0.1825871467590332,0.05125771462917328,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm1L_Ant.stl,290,864,576,576,0,0,0,0,3.2852510566762135e-06,3.2852510566762135e-06,1,290,864,576,576,0,0,0,0,3.2852510566762135e-06,3.2852510566762135e-06,1,0,0,0,0,0
vm2R_Ant,vm2R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2R_Ant.stl,576,576,0,-0.10382166504859924,0.39398640394210815,-0.28248175978660583,-0.011655982583761215,0.5383912324905396,-0.15294064581394196,0.09216567873954773,0.1444048285484314,0.12954111397266388,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm2R_Ant.stl,290,864,576,576,0,0,0,0,2.922442771928227e-06,2.922442771928227e-06,1,290,864,576,576,0,0,0,0,2.922442771928227e-06,2.922442771928227e-06,1,0,0,0,0,0
vm2L_Post,vm2L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm2L_Post.stl,576,576,0,0.013742487877607346,0.5412086844444275,-0.15239451825618744,0.08625098317861557,0.7043797373771667,-0.09844793379306793,0.07250849902629852,0.16317105293273926,0.05394658446311951,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm2L_Post.stl,290,864,576,576,0,0,0,0,2.461013664412008e-06,2.461013664412008e-06,1,290,864,576,576,0,0,0,0,2.461013664412008e-06,2.461013664412008e-06,1,0,0,0,0,0
um1L_Post,um1L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1L_Post.stl,1344,1344,0,-0.0028438642621040344,0.572004497051239,-0.142736554145813,0.2351372241973877,0.626879870891571,0.049837566912174225,0.23798108100891113,0.05487537384033203,0.19257411360740662,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um1L_Post.stl,674,2016,1344,1344,0,0,0,0,-3.95727720238677e-05,3.95727720238677e-05,1,674,2016,1344,1344,0,0,0,0,3.95727720238677e-05,3.95727720238677e-05,1,0,0,0,0,0
um1L_Ant,um1L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1L_Ant.stl,1216,1216,0,-0.004170805215835571,0.3401046395301819,-0.21339456737041473,0.21789680421352386,0.49783945083618164,-0.058762624859809875,0.22206760942935944,0.15773481130599976,0.15463194251060486,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um1L_Ant.stl,610,1824,1216,1216,0,0,0,0,4.722131699870957e-05,4.722131699870957e-05,1,610,1824,1216,1216,0,0,0,0,4.722131699870957e-05,4.722131699870957e-05,1,0,0,0,0,0
um1R_Post,um1R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1R_Post.stl,1216,1216,0,-0.2559555172920227,0.5373813509941101,-0.15263086557388306,-0.002726912498474121,0.620813250541687,0.029227524995803833,0.2532286047935486,0.0834318995475769,0.1818583905696869,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um1R_Post.stl,610,1824,1216,1216,0,0,0,0,-4.133626671902038e-05,4.133626671902038e-05,1,610,1824,1216,1216,0,0,0,0,4.133626671902038e-05,4.133626671902038e-05,1,0,0,0,0,0
um2L_Post,um2L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2L_Post.stl,3776,3776,0,0.0008760616183280945,0.6298792958259583,-0.11659730225801468,0.21946200728416443,0.9828841090202332,0.22390203177928925,0.21858593821525574,0.3530048131942749,0.3404993414878845,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um2L_Post.stl,1890,5664,3776,3776,0,0,0,0,-0.0009692304473258504,0.0009692304473258504,1,1890,5664,3776,3776,0,0,0,0,0.0009692304473258504,0.0009692304473258504,1,0,0,0,0,0
um2L_Ant,um2L_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2L_Ant.stl,3776,3776,0,0.0008893609046936035,0.11929281800985336,-0.394650936126709,0.2249036282300949,0.4649816155433655,-0.06755340099334717,0.2240142673254013,0.3456887900829315,0.3270975351333618,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um2L_Ant.stl,1890,5664,3776,3776,0,0,0,0,0.0010590867887285995,0.0010590867887285995,1,1890,5664,3776,3776,0,0,0,0,0.0010590867887285995,0.0010590867887285995,1,0,0,0,0,0
ut2_Ant,ut2_Ant,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ut2_Ant.stl,2048,2048,0,-0.2343386560678482,0.09685486555099487,-0.3665443956851959,0.20966830849647522,0.3634616732597351,-0.09875539690256119,0.4440069794654846,0.26660680770874023,0.26778900623321533,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/ut2_Ant.stl,1024,3072,2048,2048,0,0,0,0,0.005304857538409215,0.005304857538409215,1,1024,3072,2048,2048,0,0,0,0,0.005304857538409215,0.005304857538409215,1,0,0,0,0,0
um2R_Ant,um2R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2R_Ant.stl,3776,3776,0,-0.2516019940376282,0.11924520134925842,-0.3964052200317383,0.008211255073547363,0.46491721272468567,-0.06844587624073029,0.25981324911117554,0.34567201137542725,0.3279593586921692,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um2R_Ant.stl,1890,5664,3776,3776,0,0,0,0,0.0011794083124624676,0.0011794083124624676,1,1890,5664,3776,3776,0,0,0,0,0.0011794083124624676,0.0011794083124624676,1,0,0,0,0,0
um1R_Ant,um1R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um1R_Ant.stl,1216,1216,0,-0.25015056133270264,0.3345837891101837,-0.2189788818359375,-0.004034020006656647,0.5110704302787781,-0.07362421602010727,0.2461165487766266,0.17648664116859436,0.14535465836524963,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um1R_Ant.stl,610,1824,1216,1216,0,0,0,0,6.095538441996877e-05,6.095538441996877e-05,1,610,1824,1216,1216,0,0,0,0,6.095538441996877e-05,6.095538441996877e-05,1,0,0,0,0,0
um2R_Post,um2R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/um2R_Post.stl,3776,3776,0,-0.24053028225898743,0.630059003829956,-0.11683909595012665,0.0022883638739585876,0.9829115867614746,0.22393766045570374,0.2428186535835266,0.35285258293151855,0.3407767415046692,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/um2R_Post.stl,1890,5664,3776,3776,0,0,0,0,0.0010099605761566572,0.0010099605761566572,1,1890,5664,3776,3776,0,0,0,0,0.0010099605761566572,0.0010099605761566572,1,0,0,0,0,0
vulA,vulA,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulA.stl,1280,1280,0,-0.14661306142807007,0.3945460915565491,-0.2926172912120819,0.14687886834144592,0.7408710718154907,-0.09745226055383682,0.293491929769516,0.34632498025894165,0.19516503810882568,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulA.stl,640,1920,1280,1280,0,0,0,0,0.0006540337372769034,0.0006540337372769034,1,640,1920,1280,1280,0,0,0,0,0.0006540337372769034,0.0006540337372769034,1,0,0,0,0,0
vulB1,vulB1,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulB1.stl,1280,1280,0,-0.14751429855823517,0.43527063727378845,-0.25431087613105774,0.1421586275100708,0.6849634647369385,-0.11187196522951126,0.2896729111671448,0.24969282746315002,0.14243891835212708,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulB1.stl,640,1920,1280,1280,0,0,0,0,0.00032077975487487874,0.00032077975487487874,1,640,1920,1280,1280,0,0,0,0,0.00032077975487487874,0.00032077975487487874,1,0,0,0,0,0
vulB2,vulB2,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulB2.stl,1280,1280,0,-0.14351120591163635,0.46036598086357117,-0.22874094545841217,0.14121980965137482,0.6460680365562439,-0.12186643481254578,0.28473103046417236,0.18570205569267273,0.1068745106458664,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulB2.stl,640,1920,1280,1280,0,0,0,0,0.00022436551864372546,0.00022436551864372546,1,640,1920,1280,1280,0,0,0,0,0.00022436551864372546,0.00022436551864372546,1,0,0,0,0,0
vulC,vulC,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulC.stl,1280,1280,0,-0.12398180365562439,0.47006937861442566,-0.2164430022239685,0.12237805128097534,0.6307457089424133,-0.12397123128175735,0.24635985493659973,0.16067633032798767,0.09247177094221115,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulC.stl,640,1920,1280,1280,0,0,0,0,0.00014533330487827723,0.00014533330487827723,1,640,1920,1280,1280,0,0,0,0,0.00014533330487827723,0.00014533330487827723,1,0,0,0,0,0
vm1R_Ant,vm1R_Ant,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1R_Ant.stl,704,704,0,-0.15689316391944885,0.3466046452522278,-0.25146353244781494,-0.020518280565738678,0.5469571352005005,-0.1705695390701294,0.13637489080429077,0.2003524899482727,0.08089399337768555,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm1R_Ant.stl,354,1056,704,704,0,0,0,0,3.6935248696558667e-06,3.6935248696558667e-06,1,354,1056,704,704,0,0,0,0,3.6935248696558667e-06,3.6935248696558667e-06,1,0,0,0,0,0
vm1R_Post,vm1R_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1R_Post.stl,704,704,0,-0.17479535937309265,0.550958514213562,-0.16942688822746277,-0.01910664141178131,0.6707482933998108,-0.03521104156970978,0.15568871796131134,0.11978977918624878,0.134215846657753,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm1R_Post.stl,354,1056,704,704,0,0,0,0,3.3382991014482074e-06,3.3382991014482074e-06,1,354,1056,704,704,0,0,0,0,3.3382991014482074e-06,3.3382991014482074e-06,1,0,0,0,0,0
vm1L_Post,vm1L_Post,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vm1L_Post.stl,704,704,0,0.021067962050437927,0.5505790710449219,-0.16991424560546875,0.1575567126274109,0.6716834306716919,-0.02989622950553894,0.13648875057697296,0.12110435962677002,0.1400180160999298,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vm1L_Post.stl,354,1056,704,704,0,0,0,0,3.3102819786039742e-06,3.3102819786039742e-06,1,354,1056,704,704,0,0,0,0,3.3102819786039742e-06,3.3102819786039742e-06,1,0,0,0,0,0
vulD,vulD,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulD.stl,1280,1280,0,-0.10309847444295883,0.48108971118927,-0.20332130789756775,0.10191359370946884,0.6147989630699158,-0.12636953592300415,0.20501206815242767,0.13370925188064575,0.0769517719745636,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulD.stl,640,1920,1280,1280,0,0,0,0,8.375028463255162e-05,8.375028463255162e-05,1,640,1920,1280,1280,0,0,0,0,8.375028463255162e-05,8.375028463255162e-05,1,0,0,0,0,0
vulE,vulE,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulE.stl,2560,2560,0,-0.2575996220111847,0.4498293995857239,-0.18292665481567383,0.2452397644519806,0.5827397704124451,0.001615007407963276,0.5028393864631653,0.1329103708267212,0.18454165756702423,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulE.stl,1280,3840,2560,2560,0,0,0,0,0.0002716930291384679,0.0002716930291384679,1,1280,3840,2560,2560,0,0,0,0,0.0002716930291384679,0.0002716930291384679,1,0,0,0,0,0
vulF,vulF,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/vulF.stl,1280,1280,0,-0.058471761643886566,0.5101591944694519,-0.17141103744506836,0.06002563610672951,0.5705937743186951,-0.13566215336322784,0.11849740147590637,0.060434579849243164,0.035748884081840515,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/vulF.stl,640,1920,1280,1280,0,0,0,0,2.6393954382975074e-05,2.6393954382975074e-05,1,640,1920,1280,1280,0,0,0,0,2.6393954382975074e-05,2.6393954382975074e-05,1,0,0,0,0,0
